dataset_of_60s_track,dataset_of_60s_artist,dataset_of_60s_uri,dataset_of_60s_danceability,dataset_of_60s_energy,dataset_of_60s_key,dataset_of_60s_loudness,dataset_of_60s_mode,dataset_of_60s_speechiness,dataset_of_60s_acousticness,dataset_of_60s_instrumentalness,dataset_of_60s_liveness,dataset_of_60s_valence,dataset_of_60s_tempo,dataset_of_60s_duration_ms,dataset_of_60s_time_signature,dataset_of_60s_chorus_hit,dataset_of_60s_sections,dataset_of_60s_target,dataset_of_60s_id_ano
Hum Allah Hum Allah Hum Allah,Pharoah Sanders,spotify:track:71DfiueMJMIs8D0djEgiyz,"0,438","0,559",6,"-10,725",0,"0,0457","0,667","0,0161","0,0524","0,585","105,369",910227,4,"25,99429",35,0,3
Hurdy Gurdy Man,Donovan,spotify:track:7AL6qzIDHIX7pEUWrzNiIs,"0,405","0,463",0,"-16,167",1,"0,0542","0,00379","0,0442","0,392","0,542","79,451",193467,4,"25,52554",9,1,3
I Apologize,Timi Yuro,spotify:track:6oYXOWb4Cf3frnvOREtISE,"0,277","0,31",7,"-10,643",1,"0,0286","0,474","5,6E-05","0,107","0,328","170,483",175400,4,"41,84755",7,1,3
I Can Hear Music,The Beach Boys,spotify:track:1hcMfYTsRTC4hIKbfosxjz,"0,511","0,603",2,"-7,637",1,"0,028","0,0385","1,67E-06","0,142","0,685","128,336",157293,4,"43,36534",9,1,3
I Can Make It With You,Pozo Seco Singers,spotify:track:7LWUt6WCJsTUBjVl2GhpOK,"0,537","0,424",1,"-11,448",1,"0,0562","0,109",0,"0,238","0,665","119,392",132453,4,"21,89757",8,1,3
I Can Remember,James & Bobby Purify,spotify:track:3iJZUoDWu3xtL5QceRsy7X,"0,357","0,341",8,"-8,789",1,"0,0302","0,763",0,"0,121","0,379","87,432",155267,4,"24,33014",7,1,3
I Can't Dance To That Music You're Playin',Martha Reeves & The Vandellas,spotify:track:6n13tRkf6BfW49hd8x3GBn,"0,799","0,661",8,"-6,223",1,"0,0675","0,0628","0,000332","0,152","0,672","111,902",162360,4,"18,14274",9,1,3
I Can't Stop Dancing,Archie Bell & The Drells,spotify:track:3evKZi4dI9Nw7Hit26XFN9,"0,565","0,729",0,"-7,75",1,"0,163","0,656","0,000147","0,0492","0,818","122,291",141373,4,"30,88114",9,1,3
I Couldn't Live Without Your Love,Petula Clark,spotify:track:0neniOq88zX3RLJmYffzjc,"0,538","0,566",2,"-9,002",1,"0,0309","0,198",0,"0,099","0,509","129,176",174560,4,"30,84127",9,1,3
I Do,The Marvelows,spotify:track:3Zs0dCcOoAkxwnYuKYCWZP,"0,543","0,715",9,"-5,195",1,"0,0579","0,752",0,"0,107","0,862","99,055",150307,4,"79,33959",5,1,3
I Don't Know Why,Stevie Wonder,spotify:track:2CwNOqVypdZfKA8lXQKSUb,"0,42","0,483",1,"-13,608",1,"0,033","0,165",0,"0,111","0,533","93,834",167027,4,"36,89252",7,1,3
I Don't Want To Cry,Chuck Jackson,spotify:track:0jHpO6NhB35tEjRgwcvPLA,"0,376","0,504",0,"-9,454",1,"0,0372","0,368","1,72E-06","0,162","0,625","140,794",139533,4,"41,90095",6,1,3
I Feel So Bad,Elvis Presley,spotify:track:42X4AMue61nbWRF7VGIbSz,"0,502","0,68",5,"-11,368",1,"0,0406","0,75","0,0483","0,232","0,937","91,813",174160,4,"33,70751",10,1,3
I Francobolli,Ennio Morricone,spotify:track:3NdokGBP7ROeNnOGPM9e88,"0,292","0,273",7,"-22,677",1,"0,0535","0,659","0,618","0,177","0,0383","67,354",145747,3,"63,69562",4,0,3
I Got You Babe,Sonny & Cher,spotify:track:4SGBuq37Ol4HJr7pQqFMKa,"0,629","0,795",6,"-6,02",1,"0,0278","0,136","5,44E-06","0,132","0,6","110,583",190080,3,"28,82459",12,1,3
I Hear You Knocking,Fats Domino,spotify:track:2k4k2Qytu2ZnYoqDOagNBV,"0,469","0,383",0,"-11,105",1,"0,0405","0,642",0,"0,251","0,664","98,013",112600,4,"39,72678",6,1,3
I Heard It Through The Grapevine,Marvin Gaye,spotify:track:1tqT6DhmsrtQgyCKUwotiw,"0,711","0,362",3,"-10,851",0,"0,0382","0,272",0,"0,127","0,615","117,267",194293,4,"39,45121",10,1,3
I Idolize You,Ike & Tina Turner,spotify:track:7DLwLYJH0AJte6XK9ZTmOc,"0,743","0,398",2,"-8,328",0,"0,048","0,808",0,"0,106","0,833","118,568",170827,4,"28,82001",9,1,3
I Just Don't Understand,Ann-Margret,spotify:track:2WDn3iq8xYWVEp8eCihT44,"0,318","0,383",9,"-11,943",0,"0,0337","0,738","0,0013","0,176","0,632","127,699",160813,3,"23,27613",10,1,3
I Know A Place,Petula Clark,spotify:track:4rbYdWpcjXi02Tm3hvmYlh,"0,45","0,805",11,"-8,229",1,"0,0684","0,792","2,98E-06","0,417","0,494","138,006",163373,4,"23,81117",10,1,3
I Love How You Love Me,Bobby Vinton,spotify:track:3NQbjpaVxHz5s8ZIUtRAhu,"0,211","0,259",6,"-10,779",1,"0,0296","0,43","1,68E-05","0,114","0,224","73,172",148600,3,"33,42225",9,1,3
I Love My Baby,Archie Bell & The Drells,spotify:track:0QvePm7qtDWIL7Lbfeorba,"0,427","0,579",0,"-9,509",0,"0,0512","0,609","0,000735","0,676","0,896","175,092",160213,4,"43,06573",8,1,3
I Love You Because,Al Martino,spotify:track:5ggafYsNyKhTR9bISS3OPj,"0,29","0,2",8,"-12,748",1,"0,0275","0,894","0,000569","0,221","0,233","88,654",163400,4,"24,92348",9,1,3
I Love You More And More Every Day,Al Martino,spotify:track:4I6OrFObPlJNl1bP2KZTjA,"0,476","0,219",8,"-13,406",1,"0,0296","0,492",0,"0,201","0,595","103,496",135333,4,"27,01065",8,1,3
I Never Loved A Man (The Way I Love You),Aretha Franklin,spotify:track:1hES47PrbU8GPTI5A9lsr0,"0,657","0,371",5,"-9,186",1,"0,0359","0,367","0,0459","0,157","0,709","134,867",171773,4,"92,83091",7,1,3
I Really Love You,The Stereos,spotify:track:6RATNusyYnf5rTQHsxdoVT,"0,8","0,503",8,"-10,864",1,"0,0646","0,665","1,82E-05","0,0564","0,964","133,269",138187,4,"22,03934",8,1,3
I Saw Three Ships - Remastered 1997,Traditional,spotify:track:5hkDq71DqVvhrkudecdLnr,"0,403","0,615",9,"-10,069",1,"0,0362","0,942","0,344","0,929","0,58","133,802",131307,4,"25,55857",8,0,3
I Thank You,Sam & Dave,spotify:track:0c2Gc3qrijvGkr0mZ8iKxq,"0,818","0,363",10,"-14,482",0,"0,163","0,358","2,73E-05","0,117","0,804","117,962",174160,4,"45,56043",9,1,3
I Wanna Be Around,Tony Bennett,spotify:track:1smChL3Aq1U9DZA83LuDtp,"0,498","0,266",10,"-13,425",1,"0,0348","0,768",0,"0,0828","0,376","69,601",131227,4,"51,28333",6,1,3
I Wanna Thank You,Bobby Rydell,spotify:track:79H73UE3CpqhIwxAJaTtiE,"0,522","0,801",0,"-6,665",1,"0,115","0,265",0,"0,346","0,961","163,802",145640,4,"27,11496",7,1,3
I Was Such A Fool (To Fall In Love With You),The Flamingos,spotify:track:6PgWAPileQr2WDJp3SRLfz,"0,36","0,391",10,"-12,613",1,"0,0313","0,835",0,"0,0847","0,224","99,076",170267,3,"41,22709",6,1,3
I Wonder,Brenda Lee,spotify:track:1qxSpM8ExFGmQkkbrqwYA4,"0,529","0,168",10,"-11,32",1,"0,0394","0,815","0,00031","0,0827","0,46","101,227",180053,3,"62,70121",8,1,3
Ice Cream Song,The Dynamics,spotify:track:0OxHWA10FOs5fD5M7bQ9qk,"0,632","0,509",6,"-11,002",0,"0,0245","0,372","0,000749","0,0716","0,624","90,688",198333,4,"36,23476",9,1,3
If A Man Answers,Bobby Darin,spotify:track:3cdUuaCRPsHenWNBY3LJvj,"0,545","0,712",7,"-6,41",1,"0,0695","0,7","0,0304","0,082","0,899","173,126",143227,4,"22,63765",8,1,3
If Ever I Would Leave You - Rudy Van Gelder Edition/Digital Remaster/24 Bit Mastering/1998,Kenny Dorham,spotify:track:2DPcK58j3Zms6ybVIKSIIY,"0,497","0,19",10,"-11,957",1,"0,0342","0,98","0,908","0,0993","0,349","117,05",309267,4,"20,50086",18,0,3
If I Didn't Love You,Chuck Jackson,spotify:track:473hgaSdgEKvL20YdhqVaK,"0,329","0,434",8,"-8,69",1,"0,0596","0,817","0,000167","0,159","0,72","186,611",132080,5,"29,27335",8,1,3
If I Ruled The World,Tony Bennett,spotify:track:57GQHVnq4UIAgxU38lJwUC,"0,274","0,329",5,"-10,076",1,"0,0327","0,69","0,000176","0,549","0,128","138,715",174947,4,"28,048",11,1,3
If I Were A Carpenter,Bobby Darin,spotify:track:6zGufyo5txRnBPsGm51Zc2,"0,733","0,287",7,"-14,076",1,"0,0359","0,611","0,0441","0,68","0,605","116,482",204493,4,"21,55843",11,1,3
If I Were A Carpenter,Four Tops,spotify:track:75tHHyxJw2u6EeMPaTNXHD,"0,585","0,571",0,"-8,342",1,"0,0271","0,197",0,"0,245","0,666","126,836",168800,4,"57,61908",6,1,3
If You Never Come To Me (Inútil Paisagen),Antônio Carlos Jobim,spotify:track:1Dv7lvKVxBJg9fCWTA7Dt0,"0,337","0,172",0,"-16,735",1,"0,031","0,784","0,000454","0,102","0,106","97,055",131587,4,"41,29263",5,0,3
If You Went Away,Antônio Carlos Jobim,spotify:track:0VvHhGRkhS3dwcnf4XkymG,"0,302","0,156",7,"-15,285",1,"0,0302","0,857","0,907","0,148","0,19","139,54",189693,4,"41,78053",10,0,3
Il faut savoir,Charles Aznavour,spotify:track:49JOhwYn6wFbuDakUskuOv,"0,492","0,47",0,"-8,732",1,"0,0275","0,703",0,"0,373","0,559","110,284",188307,3,"41,04032",10,0,3
Il Mercenario (L' Arena),Ennio Morricone,spotify:track:26wxSDPXZSAw5FF2s9HIQh,"0,285","0,67",2,"-5,107",1,"0,0482","0,23","0,806","0,117","0,187","136,871",284773,4,"42,16569",12,0,3
I'll Hold Out My Hand,The Clique,spotify:track:4F7DPcLkBhKIl6yhFMcwhm,"0,562","0,715",2,"-8,481",1,"0,0272","0,522",0,"0,185","0,908","102,009",157467,4,"28,6427",8,1,3
I'm A Man,The Yardbirds,spotify:track:2Bi0JWdxDMaKPanNofJSdL,"0,388","0,674",7,"-11,495",1,"0,0721","0,0342","0,305","0,23","0,758","144,338",159867,4,"24,97674",10,1,3
I'm Comin' On On Back To You,Jackie Wilson,spotify:track:1Taar5sR4NFefr5wU3Tb9v,"0,589","0,649",0,"-7,793",0,"0,115","0,717","1,37E-05","0,613","0,86","81,315",137932,4,"39,31649",8,1,3
I'm Gettin' Better,Jim Reeves,spotify:track:67HW5Q4qZPTNo8eiATRbEs,"0,475","0,152",7,"-16,91",1,"0,0313","0,828","0,00275","0,113","0,258","80,041",135867,4,"32,25289",6,1,3
I'm Gonna Make You Mine,Lou Christie,spotify:track:4CjLp84JmIqzInzYxYZoAS,"0,703","0,722",4,"-6,475",1,"0,035","0,565","1,94E-05","0,28","0,973","125,396",162320,4,"26,86431",11,1,3
I'm Henry VIII. I Am,Herman's Hermits,spotify:track:4HbzefakOqCIkwActU5b3N,"0,692","0,865",9,"-5,596",1,"0,0755","0,279",0,"0,0594","0,949","98,305",106053,4,"23,16413",5,1,3
I'm Here To Get My Baby Out Of Jail,The Everly Brothers,spotify:track:1E5cZzKmVgLLJcLI6HPbn4,"0,48","0,225",3,"-15,402",1,"0,031","0,78",0,"0,0877","0,58","128,017",217907,4,"25,38117",13,1,3
I'm the Urban Spaceman - 2007 Remaster,The Bonzo Dog Band,spotify:track:0QWAOOFV9lsnC7fYHeSycS,"0,63","0,525",2,"-11,154",1,"0,0269","0,156","2,09E-05","0,369","0,931","89,738",146133,4,"30,7508",10,0,3
In Epiphania Domini. Graduale: Omnes de Saba. V Mode,Traditional,spotify:track:3U9BUQEfsnT1fAinuT1B5A,"0,185","0,0851",7,"-22,575",0,"0,0516","0,986","0,693","0,146","0,038","77,846",252813,1,"71,80182",12,0,3
In My Father's House - Live,Harry Belafonte,spotify:track:1iJqYr3sm8KyTIji4GVWZf,"0,562","0,646",0,"-10,697",0,"0,0532","0,491",0,"0,902","0,798","98,019",211091,4,"41,66217",7,0,3
In My Little Corner Of The World,Anita Bryant,spotify:track:2LKbizyFLF6UR5g2aBpPVV,"0,486","0,453",11,"-8,2",1,"0,0273","0,581",0,"0,163","0,564","108,737",158053,4,"25,97764",10,1,3
In Nativitate Domini. Ad Missam In Die. Introitus: Puer Natus Est Nobis. VIII Mode,Traditional,spotify:track:1kN5aiPOZhcjansh6fxnKn,"0,198","0,0972",11,"-21,315",0,"0,0479","0,985","0,47","0,119","0,0398","147,372",195360,3,"49,02366",8,0,3
Ingrato Amor,Vicente Fernández,spotify:track:3rNTlIIKiozKrSHgypmzi5,"0,458","0,102",4,"-13,536",1,"0,0349","0,92","0,00425","0,255","0,537","144,248",165773,3,"19,3423",10,0,3
Initials B.B.,Serge Gainsbourg,spotify:track:5hjsmSnUefdUqzsDogisiX,"0,498","0,505",3,"-12,475",1,"0,0337","0,018","0,107","0,176","0,797","101,801",213613,4,"48,8251",10,0,3
Inolvidable,Tito Rodriguez,spotify:track:4WWYBTpa9J6A7RZht1LtzW,"0,257","0,378",5,"-9,61",1,"0,0329","0,739","6,12E-05","0,12","0,385","81,541",193853,4,"28,47678",11,0,3
Inquietacao (Inquietude),Luiz Bonfá,spotify:track:1Uunbj3uI7WQfuUh7C1ets,"0,645","0,261",10,"-16,782",0,"0,0395","0,864","0,254","0,113","0,616","80,988",147147,4,"34,63427",6,0,3
International Danger,Peter Thomas,spotify:track:6RwEteBP5GKEtJc4TWAE9k,"0,376","0,271",2,"-13,852",0,"0,0416","0,00332","0,636","0,166","0,303","113,528",67765,4,"8,82432",3,0,3
Inthalo Yemojarigindi,P. Susheela,spotify:track:7CVkt4qy0SKVPSrxjnGPzU,"0,495","0,621",11,"-4,362",0,"0,0436","0,972","0,00015","0,356","0,617","79,881",210293,3,"77,22443",7,0,3
Is It Really Over?,Jim Reeves,spotify:track:5FGJkdpDfTsNsEYcbPnPtB,"0,275","0,241",10,"-14,526",1,"0,0293","0,805","0,0124","0,135","0,221","80,842",134640,4,"59,05727",7,1,3
It Ain't No Use,Major Lance,spotify:track:0wGKdgfF9X8KCdZjfsvNui,"0,752","0,51",5,"-8,587",0,"0,0366","0,877",0,"0,373","0,951","119,508",167840,4,"24,88254",10,1,3
It Can't Happen Here,Frank Zappa,spotify:track:7eIyQ6QsAypL1EmUN8liCg,"0,439","0,425",1,"-17,444",0,"0,254","0,801",0,"0,27","0,511","115,997",236693,3,"123,96387",9,0,3
It Will Stand,The Showmen,spotify:track:3ln9brkScMKIE9MsPirzLb,"0,67","0,507",7,"-8,274",0,"0,0387","0,717",0,"0,182","0,847","145,581",142133,4,"47,06948",6,1,3
It Won't Be Wrong,The Byrds,spotify:track:46uLYXCBGVCkAFLV6YH2PQ,"0,496","0,701",9,"-9,506",1,"0,0401","0,295","0,000111","0,202","0,86","123,148",117893,4,"42,21502",6,1,3
It's A Happening Thing,The Peanut Butter Conspiracy,spotify:track:45JOdGtN1kkmeghHRz8OMZ,"0,331","0,852",11,"-7,008",0,"0,0572","0,257",0,"0,249","0,779","145,986",143480,4,"50,61263",6,1,3
It's All Right (You're Just In Love),The Tams,spotify:track:3eo1eOOEkNU7Xst5lKimfF,"0,714","0,408",0,"-14,462",1,"0,0495","0,204","2,91E-06","0,699","0,932","113,249",131040,4,"28,50862",7,1,3
It's Not The End Of Everything,Tommy Edwards,spotify:track:7KANtQF8nxfUGHffDQZe4m,"0,612","0,227",5,"-15,734",1,"0,0307","0,738",0,"0,299","0,627","91,452",151867,4,"38,20716",8,1,3
It's Raining Today,Scott Walker,spotify:track:1QtdHvQeFgSE7R7AuLPccZ,"0,205","0,17",1,"-20,692",1,"0,0351","0,335","0,000362","0,361","0,175","126,962",238933,4,"34,31497",11,0,3
I've Gotta Get A Message To You,Bee Gees,spotify:track:4xCVHlmzEyIn1t4gXYsMaf,"0,441","0,596",2,"-6,327",0,"0,0281","0,037","4,46E-06","0,172","0,497","83,411",177440,4,"34,8822",9,1,3
Jane. Jane. Jane,The Kingston Trio,spotify:track:677oYgkn4m90Zvq4lQH2B8,"0,548","0,421",0,"-10,66",1,"0,0362","0,44",0,"0,363","0,831","144,778",144267,4,"42,51936",7,1,3
Jealous Kind Of Fella,Garland Green,spotify:track:1dtKN6wwlolkM8XZy2y9C1,"0,417","0,62",3,"-7,727",1,"0,0403","0,49",0,"0,0779","0,845","185,655",173533,3,"32,94975",9,1,3
Jean Marrabunta,Mighty Sparrow,spotify:track:5iXTf3XeBz62TdG9rCD03W,"0,51","0,55",4,"-9,606",1,"0,0583","0,899","2,9E-05","0,161","0,692","97,505",248400,4,"31,74633",11,0,3
Jingle Bell Rock,Bobby Helms,spotify:track:3hBXvHLlTHvnbwrPbeoyAj,"0,754","0,424",2,"-8,463",1,"0,0363","0,643",0,"0,0652","0,806","119,705",130973,4,"38,40391",7,1,3
Jingle Jangle,The Archies,spotify:track:1nSZe7ly7kCTcNBkTzV40y,"0,625","0,472",2,"-11,18",1,"0,0387","0,0368",0,"0,148","0,617","109,302",162151,4,"27,22585",9,1,3
John the Revelator,Harry Belafonte,spotify:track:3ik7KUcjSglcfq3JTwfttO,"0,467","0,76",0,"-8,546",1,"0,114","0,0806",0,"0,103","0,609","109,133",219627,4,"54,30178",10,0,3
Joy to the World - Remastered 1997,George Frideric Handel,spotify:track:6bTfuwocfbbFDyh5iAI5JW,"0,403","0,503",2,"-11,173",1,"0,0335","0,982","0,0338","0,428","0,446","116,728",101720,4,"23,97158",8,0,3
Juan Sin Tierra,Victor Jara,spotify:track:317QQ7Q3wg3616eiVgwjEq,"0,59","0,292",0,"-10,665",1,"0,0276","0,881",0,"0,106","0,502","77,321",189103,4,"63,68752",9,0,3
Juca,Chico Buarque,spotify:track:1ZCAUCIAuXS10c3sqoY66X,"0,628","0,742",4,"-6,674",0,"0,0304","0,669","5,51E-05","0,178","0,96","150,225",106667,4,"25,344",7,0,3
Jules et Thérèse,Georges Delerue,spotify:track:4NqiWLGt4Xfx1dwh9WSEuQ,"0,431","0,16",0,"-9,242",1,"0,0351","0,958","0,721","0,259","0,185","144,208",142307,3,"41,6016",6,0,3
Julia,Ramsey Lewis,spotify:track:75g38CqUeSfxh89MM1roXK,"0,471","0,579",0,"-12,62",1,"0,0278","0,123","0,68","0,429","0,386","93,206",259360,4,"41,9211",12,1,3
Just A Little Bit,Blue Cheer,spotify:track:49iKFDnxIRvohfjUlqtQmh,"0,438","0,749",11,"-10,815",0,"0,0852","0,038","0,829","0,0762","0,567","126,825",205600,4,"31,17982",10,1,3
Just A Little Bit Better,Herman's Hermits,spotify:track:3mHv5hJCuFTvz3nomrFRJz,"0,622","0,644",3,"-7,484",1,"0,0367","0,586",0,"0,0594","0,666","139,166",173653,4,"20,97044",10,1,3
Just Ain't Enough Love,Eddie Holland,spotify:track:0AsLUbhdZkGn5ZIN3X81n2,"0,62","0,66",5,"-3,642",1,"0,0342","0,283",0,"0,414","0,442","65,578",146613,4,"30,03767",8,1,3
Just As Much As Ever,Bobby Vinton,spotify:track:3RfkdH5PGEn0pJpbV4H8qp,"0,442","0,112",1,"-15,924",1,"0,0298","0,883",0,"0,138","0,333","85,01",140173,4,"48,07596",8,1,3
Just Be Sincere,Jackie Wilson,spotify:track:0ydH7amZ8mOIVE2GIfOYx1,"0,515","0,699",0,"-7,316",0,"0,0483","0,657",0,"0,154","0,783","111,28",175400,4,"34,57855",9,1,3
Just Out Of Reach (Of My Two Empty Arms),Percy Sledge,spotify:track:2vIDyd6H5Cdg1vybC8y2iV,"0,374","0,148",7,"-15,452",1,"0,0305","0,467","7,25E-05","0,244","0,51","177,214",213573,3,"29,53272",12,1,3
Kannadi Paatthiratthil,P. Susheela,spotify:track:2l3sjAtXaLUzEWa1DBwxzL,"0,446","0,303",10,"-12,59",1,"0,0446","0,741","0,000444","0,154","0,803","104,676",189160,4,"33,97979",7,0,3
Karunaamoorthiyin,Jolly Abraham,spotify:track:5ilV1Et9ICNOFjuiMfOYk2,"0,657","0,383",11,"-8,969",1,"0,0272","0,517",0,"0,199","0,744","101,849",357107,4,"20,19182",20,0,3
Kay,"John Wesley Ryles, I",spotify:track:0kirMU1GK9LM4PF3OhJT9p,"0,526","0,216",9,"-15,7",1,"0,038","0,675",0,"0,122","0,581","96,663",221480,4,"18,24677",15,1,3
Keep On Trying,Bobby Vee,spotify:track:4mmoOJwXcf0nEH0Z2wivAV,"0,498","0,527",5,"-9,263",1,"0,0298","0,0789",0,"0,571","0,868","123,042",158267,4,"31,82922",9,1,3
Kinderszenen. Op. 15: No. 1. Von fremden Ländern und Menschen,Robert Schumann,spotify:track:4vi9pBR7yJhBzGaNu0k1gj,"0,374","0,00526",7,"-35,546",1,"0,0533","0,996","0,912","0,0735","0,386","69,813",93387,4,"41,0859",5,0,3
Kinderszenen. Op. 15: No. 7. Träumerei,Robert Schumann,spotify:track:1AAC58zOWhRn1XBNMlXLzy,"0,467","0,0089",5,"-37,56",1,"0,056","0,995","0,944","0,0742","0,373","113,843",174867,3,"39,94577",9,0,3
Kiss Me Goodbye,Petula Clark,spotify:track:2kSaj8NoWz9n5ry4iMDVdz,"0,361","0,428",7,"-9,146",1,"0,031","0,64",0,"0,19","0,451","100,657",235133,4,"37,67166",13,1,3
Kwa Kwa,Tito Puente,spotify:track:1UwR9MOBAuMyKePyY28LlV,"0,585","0,684",7,"-7,133",1,"0,0346","0,764","0,00113","0,272","0,737","101,83",143327,4,"27,52852",7,0,3
La chanson de Prévert,Serge Gainsbourg,spotify:track:0Y04xGwKImCqVSFZQI5All,"0,533","0,194",10,"-15,805",1,"0,0373","0,874","8,97E-05","0,122","0,547","72,905",182013,4,"34,51147",8,0,3
La compapade,Jacques Dutronc,spotify:track:1ETovVgflLJnZ3mSZ1nt1W,"0,574","0,868",8,"-6,697",1,"0,183","0,154",0,"0,747","0,638","131,177",199360,4,"63,40352",9,0,3
La condanna - Remastered,Ennio Morricone,spotify:track:5Lv3BetesdK07GNYQ93LD8,"0,236","0,23",4,"-19,493",0,"0,038","0,913","0,913","0,104","0,114","179,315",74693,4,"33,47409",5,0,3
La Dama D'Arago,Joan Manuel Serrat,spotify:track:1eCLVowoqd45hHVbfKIuZ8,"0,233","0,307",11,"-9,149",0,"0,0324","0,949","1,4E-06","0,12","0,179","137,904",206040,4,"23,20874",8,0,3
La fille du régiment / Act 1: Le camarade est amoureux!,Gaetano Donizetti,spotify:track:7pC8Y9bIyyTVtZlxexofjA,"0,41","0,278",5,"-14,448",1,"0,0486","0,964","0,0295","0,151","0,336","130,698",306067,4,"49,00655",12,0,3
La fille du régiment / Act 1: Sacré nom d'une pipe!,Gaetano Donizetti,spotify:track:32q8dl829hop0fjclktr7n,"0,335","0,185",7,"-19,82",1,"0,325","0,964","6,15E-06","0,269","0,0905","62,37",130533,3,"65,09429",5,0,3
La fille du régiment / Act 2: C'en est donc fait. en mon sort va changer,Gaetano Donizetti,spotify:track:2aV97T7J3k4wU49bDtcQv9,"0,256","0,122",8,"-18,97",1,"0,0721","0,971","0,00026","0,724","0,039","79,571",613000,4,"78,1079",23,0,3
La fille du régiment / Act 2: Oui! Quand le destin. au milieu de la guerre. enfant. me jeta dans leurs bras,Gaetano Donizetti,spotify:track:7c05ZUlXxh83poeZb5atlQ,"0,362","0,151",10,"-17,02",1,"0,0599","0,983","0,000577","0,088","0,0509","130,047",249000,3,"32,82019",11,0,3
La Jaibera,Celia Cruz,spotify:track:14vI3A7Q6XBQ4f7Ma52f6P,"0,721","0,535",8,"-8,883",1,"0,146","0,794",0,"0,34","0,834","151,44",144787,4,"48,32174",6,0,3
La joueuse,Michel Legrand,spotify:track:1WylHc1GvLSILDhFX8iuyG,"0,535","0,235",10,"-12,764",1,"0,0278","0,874","2,19E-06","0,135","0,28","86,058",113827,4,"17,90503",6,0,3
La Luna Siempre Es Muy Linda,Victor Jara,spotify:track:5JPqN3xVhiuxmBBEdz4f6e,"0,636","0,275",10,"-13,279",1,"0,0597","0,89","1,82E-05","0,126","0,343","69,915",210400,4,"34,70865",11,0,3
La Paloma Twist,Chubby Checker,spotify:track:7IrdWjYiRe0NiMFAYZX9IV,"0,517","0,593",4,"-5,658",1,"0,0408","0,501",0,"0,121","0,89","88,849",131520,4,"77,54304",4,1,3
La recherche. pt. 2,Vladimir Cosma,spotify:track:1Xe8sU4TiQX0f3Fou3XgXL,"0,237","0,32",9,"-14,268",1,"0,0312","0,868","0,901","0,305","0,224","84,386",110533,3,"29,1982",6,0,3
La saison des pluies,Serge Gainsbourg,spotify:track:1eD4uGi3rUuA7r3NjLejqG,"0,617","0,0386",10,"-25,867",0,"0,0411","0,922","0,0389","0,102","0,277","116,689",208493,4,"24,41349",10,0,3
La Suegra (Mother in Law),Los Teen Tops,spotify:track:2VP5MCr94Weu9VEiGcNjts,"0,583","0,556",8,"-12,165",0,"0,0339","0,372",0,"0,676","0,783","133,215",150373,4,"59,0632",7,0,3
La Traviata - Opera in three acts (1992 Digital Remaster). Act II: Alfredo! Voi!,Giuseppe Verdi,spotify:track:1awgBBP2D9k8LGRL9oL3FN,"0,533","0,123",5,"-19,255",0,"0,111","0,983","4,41E-05","0,352","0,183","85,157",263373,4,"35,88995",16,0,3
La Traviata - Opera in three acts (1992 Digital Remaster). Act II: Ogni suo aver tal femmina,Giuseppe Verdi,spotify:track:2cCa2u7LJ163dzv9KgdStE,"0,438","0,231",0,"-15,874",1,"0,0733","0,973","0,0103","0,656","0,579","112,318",90533,4,"22,39584",4,0,3
La Traviata - Opera in three acts (1992 Digital Remaster). Act III: Prelude,Giuseppe Verdi,spotify:track:60DLi9mTyIVu2aH3OTbMgV,"0,116","0,0304",8,"-26,245",1,"0,0447","0,854","0,562","0,622","0,0322","80,186",266173,4,"50,7939",11,0,3
La Vie En Rose,Elmer Bernstein,spotify:track:6oIiQypeixXE7p5wnpvOZg,"0,6","0,184",3,"-16,172",1,"0,0361","0,552","0,028","0,11","0,494","142,6",135093,4,"46,84338",7,0,3
La Virgen Lava Pañales,Traditional,spotify:track:6LLbwcna7OU0Pt0RW1gkpM,"0,18","0,196",10,"-20,103",1,"0,0361","0,981","0,217","0,153","0,0621","65,829",311267,4,"37,59476",15,0,3
Lady,Jack Jones,spotify:track:6N0QR1bKO0a5OROLT0MWy1,"0,336","0,379",9,"-12,99",1,"0,0376","0,895","0,000102","0,431","0,385","92,255",164000,4,"57,74347",8,1,3
L'amore Dice Ciao (Main Titles),Armando Trovajoli,spotify:track:03KBBkHF2vaeRol4Qt3ccX,"0,254","0,183",5,"-13,423",1,"0,0356","0,568","0,03","0,0952","0,289","183,713",192467,4,"22,53801",10,0,3
Lara's Theme - Rock 'n' Roll Version,Maurice Jarre,spotify:track:3IhMnU2HQsUcJrD8QNqqeZ,"0,592","0,57",10,"-15,243",1,"0,0404","0,208",0,"0,142","0,934","71,635",159267,4,"73,82054",6,0,3
Largo,Paulinho Nogueira,spotify:track:3JVdP3NQGTbbnHBMErEotb,"0,608","0,0113",5,"-32,324",1,"0,0677","0,934","0,812","0,107","0,15","115,358",175800,4,"51,19907",8,0,3
Las Moscas,Joan Manuel Serrat,spotify:track:5a6kTSmChEbhY08in66WF4,"0,484","0,412",2,"-6,509",1,"0,0345","0,855",0,"0,135","0,772","135,355",142067,4,"44,58351",5,0,3
Las Rejas No Matan,Javier Solís,spotify:track:4XawDdKDqVXESh3qsBjxli,"0,389","0,219",5,"-10,854",1,"0,033","0,959","1,47E-05","0,314","0,483","111,322",188067,3,"62,08163",7,0,3
