dataset_of_00s_track,dataset_of_00s_artist,dataset_of_00s_uri,dataset_of_00s_danceability,dataset_of_00s_energy,dataset_of_00s_key,dataset_of_00s_loudness,dataset_of_00s_mode,dataset_of_00s_speechiness,dataset_of_00s_acousticness,dataset_of_00s_instrumentalness,dataset_of_00s_liveness,dataset_of_00s_valence,dataset_of_00s_tempo,dataset_of_00s_duration_ms,dataset_of_00s_time_signature,dataset_of_00s_chorus_hit,dataset_of_00s_sections,dataset_of_00s_target,dataset_of_00s_id_ano
Party People,Nelly Featuring Fergie,spotify:track:61WgPdz6Ik7v0LMOfEgpSv,"0,64","0,849",1,"-3,994",1,"0,357","0,354",0,"0,587","0,666","163,925",238573,4,"24,80093",11,1,1
Pass The Courvoisier Part II,Busta Rhymes Featuring P. Diddy & Pharrell,spotify:track:7nYUOwj0CkkGlIV3mZqAJJ,"0,775","0,897",9,"-8,327",1,"0,106","0,0234","4,19E-05","0,536","0,719","127,004",230507,4,"30,28463",9,1,1
PCP Rock,Friends Forever,spotify:track:53LaeFXgkHNb9hM9n5ptTP,"0,137","0,839",5,"-3,048",1,"0,0601","3,94E-05","0,885","0,305","0,132","142,318",219973,3,"32,59319",11,0,1
Peacekeeper,Fleetwood Mac,spotify:track:47QCcoUKxDP1vuli0LwT8G,"0,604","0,759",7,"-4,896",0,"0,0317","0,136","1,38E-05","0,101","0,671","127,208",250760,4,"31,85241",11,1,1
Peaches & Cream,112,spotify:track:2SLZ2rX5773RS16mcqBxG7,"0,677","0,52",4,"-6,255",0,"0,334","0,00277",0,"0,0532","0,768","203,862",193093,4,"35,51483",10,1,1
Peligroso Pop,Plastilina Mosh,spotify:track:5lwPvoxq9H3eAawY4236zP,"0,713","0,907",6,"-4,132",0,"0,0336","0,000468","0,00524","0,0846","0,739","135,055",216600,4,"28,53523",9,0,1
People Make The World Go Round (Boris Main Mix),Joi Cardwell,spotify:track:6UhrIkR4sDh8LpoWdUVzt1,"0,792","0,637",4,"-9,826",0,"0,0743","0,000443","0,448","0,0698","0,366","127,989",481350,4,"57,90045",18,0,1
Photograph,Nickelback,spotify:track:3hb2ScEVkGchcAQqrPLP0R,"0,513","0,877",8,"-3,756",1,"0,0292","0,000932","0,000163","0,136","0,389","145,919",258920,4,"56,84924",11,1,1
Piece Of Me,Britney Spears,spotify:track:2EvwLVrnYbCZEG6Kx5DCRy,"0,769","0,638",11,"-5,054",1,"0,216","0,0902",0,"0,0857","0,782","115,007",212107,4,"28,94398",9,1,1
Play,Jennifer Lopez,spotify:track:7fFCnttacpotkyhTOxKv14,"0,775","0,729",1,"-4,229",0,"0,162","0,0303","0,00247","0,0361","0,895","104,719",211493,4,"46,64891",8,1,1
Play My Music,Jonas Brothers,spotify:track:5MTQbjkMmE6WsDQ8JlyEVo,"0,471","0,875",2,"-3,499",1,"0,087","0,000652",0,"0,239","0,759","177,98",197507,4,"27,87034",7,1,1
Polka Dots And Moonbeams - Rudy Van Gelder/24 Bit Mastering/1998 Digital Remaster,Bud Powell,spotify:track:7pKWTcPfT9mg2iAhobFHpS,"0,552","0,171",2,"-13,66",0,"0,0544","0,955","0,877","0,122","0,152","102,4",244467,4,"53,96447",11,0,1
Pollution Rock,Nordre Sving,spotify:track:0nDQHCFVIZSudI5KigcO8z,"0,547","0,683",2,"-7,749",1,"0,0368","0,0236",0,"0,093","0,888","94,937",163997,4,"48,12128",8,0,1
Polonaise Brilliante,Nikolai Kapustin,spotify:track:3sO3HX4EP1jS9rZW9OvHCN,"0,387","0,268",0,"-13,996",1,"0,0348","0,995","0,828","0,0942","0,337","113,357",518227,4,"28,63663",17,0,1
Pop 4,GAS,spotify:track:6tjzp1mCVaTeK5ZFAye3Ou,"0,479","0,744",8,"-15,271",1,"0,0352","0,499","0,845","0,155","0,714","119,463",591093,4,"60,6117",23,0,1
Pop 5,GAS,spotify:track:0rSc1SiAsd8Eo6B4KBnoQz,"0,159","0,0331",10,"-22,488",1,"0,071","0,82","0,998","0,104","0,0336","129,425",646600,5,"25,2304",39,0,1
Poppin',Chris Brown Featuring Jay Biz,spotify:track:7vGRXiYWFk6NjUnsNjQJQd,"0,767","0,419",9,"-3,011",0,"0,0369","0,00895",0,"0,0521","0,547","122,963",265333,4,"35,88071",11,1,1
Pork And Beans,Weezer,spotify:track:7wclPheMJAUKn2njmO2s3A,"0,599","0,624",6,"-6,622",1,"0,0339","0,0109","8,06E-06","0,158","0,706","119,838",189400,4,"34,26945",9,1,1
Pravus,Meshuggah,spotify:track:1P8g3xrrKDZ8rQ6ESX3LS2,"0,455","0,995",5,"-5,194",1,"0,0592","9,3E-06","0,863","0,697","0,166","133,086",310480,4,"44,033",11,0,1
Prelude and Fugue in c-minor op. 37: Fugue,Felix Mendelssohn,spotify:track:6DwnOj01tAOlzZgtNy2zxN,"0,106","0,0424",0,"-19,749",0,"0,0365","0,887","0,899","0,134","0,0377","63,533",256240,4,"23,27108",12,0,1
Pretty Wings,Maxwell,spotify:track:22NLm3IIR9NLG0cUYtmHMW,"0,563","0,402",9,"-10,496",1,"0,0668","0,252","2,07E-06","0,0886","0,2","115,561",310520,4,"100,00688",10,1,1
Pride (Times Are Changing),Madball,spotify:track:0gKATHq1UtBZlFESbxP0En,"0,394","0,988",8,"-4,948",1,"0,0661","0,00937","7,97E-06","0,188","0,338","149,817",158240,4,"34,19064",7,0,1
Private Emotion,Ricky Martin Featuring Meja,spotify:track:1rjHJSGgt10GAtgLrDtHTM,"0,51","0,726",1,-7,1,"0,0337","0,265",0,"0,0911","0,489","146,553",241000,4,"59,99771",11,1,1
Problematic,All,spotify:track:4RMmoTW92A1hffg29g2net,"0,434","0,989",2,"-3,91",1,"0,182","0,0395","6,34E-06","0,186","0,328","111,514",82533,4,"26,07456",5,0,1
Prom Queen,Lil Wayne Featuring Shanell AKA SNL,spotify:track:1WGguXX9FkzBHeLb5ISfgg,"0,514","0,876",7,"-4,828",1,"0,0625","3,52E-05","2,56E-05","0,17","0,365","144,035",217400,4,"20,1212",10,1,1
Proper Rock,The Chap,spotify:track:7tCql58FzOCWiROAfH2O6o,"0,509","0,59",9,"-10,096",1,"0,0891","0,00413","0,0202","0,0633","0,624","159,945",235173,4,"52,04269",10,0,1
Psycho,Puddle Of Mudd,spotify:track:3e2KBwxibC1rq4bA5TNKW2,"0,573","0,897",1,"-3,549",1,"0,0553","0,00473",0,"0,278","0,463","126,034",210653,4,"25,40819",9,1,1
Pull Over,Trina,spotify:track:6M33HiUHLC3R3gfXYNGMAy,"0,955","0,768",1,"-5,54",0,"0,181","0,0134",0,"0,308","0,741","125,04",194293,4,"23,83386",10,1,1
Punk Fact Or Faction,Extreme Noise Terror,spotify:track:0dRyY3VAXutGwDyK1cB4ZL,"0,173","0,997",4,"-3,692",1,"0,195","1,03E-05","0,631","0,324","0,0329","121,013",96013,4,"28,09894",6,0,1
Punk Rock Academy (Live),Atom And His Package,spotify:track:1jq7PaR6WZQGv5nPy8FT9p,"0,669","0,824",7,"-4,377",1,"0,207","0,64",0,"0,6","0,563","90,01",153507,4,"20,05156",9,0,1
Punk Rock Is Not Dangerous Anymore,Yesterday's Ring,spotify:track:07NkvhZA6uynNc1qqkqBVi,"0,682","0,432",6,"-7,962",0,"0,0347","0,44","0,00765","0,503","0,434","120,008",165973,4,"41,27424",7,0,1
Punk Rock Love,The Casualties,spotify:track:4onKDOYooNaBgWzOuS8Cla,"0,156","0,999",2,"-1,499",1,"0,147","0,0249",0,"0,227","0,0899","151,199",108440,4,"27,55792",7,0,1
Purest Of Pain (A Puro Dolor),Son By Four,spotify:track:6RUa3ZwZYnJnNgZxtIYJR9,"0,593","0,939",7,"-3,431",1,"0,0616","0,45","1,33E-05","0,109","0,743","134,108",247480,4,"38,51149",9,1,1
Pushin' Me Away,Jonas Brothers,spotify:track:6IxbD3Vdv7AIYC11ABftOW,"0,473","0,903",7,"-6,123",1,"0,0678","0,0145","1,23E-06","0,195","0,452","161,956",183120,4,"28,2859",6,1,1
Put A Girl In It,Brooks & Dunn,spotify:track:2whdkf4NsAloiUJ9ISRVDM,"0,589","0,953",4,"-3,317",1,"0,0619","0,0328","0,00102","0,062","0,772","119,967",207880,4,"23,00748",10,1,1
Rakata,Wisin & Yandel,spotify:track:1kQqiC1rS1FiuVpeBKN0QN,"0,872","0,786",1,"-5,473",1,"0,142","0,0348",0,"0,0776","0,722","96,002",172680,4,"42,35007",11,1,1
Rakkaudesta Sotaan,Sotajumala,spotify:track:5nkwLQYDMZWdpqVNmZpX32,"0,46","0,995",4,"-5,467",0,"0,19","5,91E-05","0,89","0,189","0,0489","124,944",112960,4,"27,50549",6,0,1
Rani,Faun,spotify:track:4f5hVnrSBAPuVfEaUDrogc,"0,49","0,82",7,"-6,704",1,"0,0466","0,363","0,000386","0,0898","0,509","94,804",200520,4,"38,20245",11,0,1
Rehab,Amy Winehouse,spotify:track:1L5tZi0izXsi5Kk5OJf4W0,"0,434","0,872",0,"-2,974",1,"0,0702","0,0473","1,83E-06","0,396","0,732","71,515",213760,4,"29,94703",12,1,1
Remember,Trans-Siberian Orchestra,spotify:track:2KsUNNRu4VUwvRuv5S2mU8,"0,507","0,385",0,"-8,279",1,"0,0297","0,859","0,0382","0,0945","0,136","134,614",205000,4,"39,28183",11,0,1
Rex Rebi Rebellis,Turisas,spotify:track:4Dir1HkBCcJrHIFDG705JG,"0,41","0,771",7,"-7,807",1,"0,0452","0,00156","0,235","0,122","0,245","109,956",430360,4,"18,14376",22,0,1
Right Round,Flo Rida,spotify:track:3GpbwCm3YxiWDvy29Uo3vP,"0,72","0,672",7,"-6,852",1,"0,0551","0,009",0,"0,232","0,705","124,986",204640,4,"23,27898",10,1,1
Right Thurr,Chingy,spotify:track:0l3GEbH3CviUytD6iX4wzg,"0,866","0,749",2,"-3,977",1,"0,253","0,15",0,"0,0614","0,891","92,074",250747,4,"20,80496",10,1,1
Right Where You Want Me,Jesse McCartney,spotify:track:58ZvuqZgeuZMCbpCsH9E76,"0,72","0,548",4,"-4,805",0,"0,0291","0,00269","0,000118","0,0511","0,709","99,004",211693,4,"28,30516",8,1,1
Ring around the Moon,Elephant Revival,spotify:track:4m0MxfIXvKBe3cATug1PUg,"0,419","0,362",5,"-9,383",1,"0,0279","0,656","0,00943","0,0918","0,341","79,963",260547,4,"56,15778",10,0,1
Rise Of The Pagan Folk,Eliwagar,spotify:track:7uDHXDNK0H4ybi2CX7nkN8,"0,313","0,667",11,"-7,65",0,"0,0372","0,0318",0,"0,0697","0,0391","123,363",262147,4,"28,48022",6,0,1
Roc Boys (And The Winner Is)...,JAY-Z,spotify:track:7qTHHJ8MeXEKBVuopWdw4b,"0,656","0,923",11,"-1,647",1,"0,252","0,0356",0,"0,156","0,67","94,623",252107,4,"26,23021",9,1,1
Rock and Roll Marionett,Stein Ingebrigtsen,spotify:track:1VOPQGI9tO0S1SKSoOqAiC,"0,682","0,579",7,"-7,924",1,"0,0712","0,196",0,"0,136","0,784","100,186",222589,4,"43,76046",8,0,1
Rock de la Carcel,Enrique Guzman,spotify:track:7LUtYl1Q0l6ImNwcBZJHyO,"0,592","0,418",2,"-10,741",1,"0,0585","0,679","0,00246","0,16","0,643","90,732",139627,4,"30,69739",8,0,1
Rock del gato - Vivo,Ratones Paranoicos,spotify:track:6kH6b7sxXoccjzBikdwCJ3,"0,483","0,967",9,"-3,467",1,"0,0778","0,416","0,108","0,927","0,629","118,667",254773,4,"85,72657",5,0,1
Rock Discreetly,Rhune Kincaid,spotify:track:6RgR614putlhuLuTcJtEE5,"0,531","0,91",0,"-6,831",1,"0,13","0,0025","0,000422","0,109","0,266","145,048",117907,4,"61,67736",4,0,1
Rock Formations,Yawning Man,spotify:track:0EAwKFwPX0JMI5QxuKxteG,"0,496","0,656",11,"-7,349",0,"0,0384","0,00138","0,938","0,0554","0,504","115,504",321640,4,"26,66693",12,0,1
Rock Formations,Yawning Man,spotify:track:3yGECrjAhzkWpOxt17cdGr,"0,495","0,654",11,"-7,352",0,"0,0389","0,000993","0,943","0,0547","0,503","115,505",321640,4,"26,68372",11,0,1
Rock House,Twaang,spotify:track:5wCK2aI09TP0nlBjv54o3c,"0,647","0,967",2,"-2,715",1,"0,116","0,196","0,504","0,284","0,539","99,987",186427,4,"28,24596",7,0,1
Rock In The Video Age,Jan Jelinek,spotify:track:6b9I77bVLGkPfhgeQHDzhS,"0,668","0,397",6,"-12,649",0,"0,0869","0,175","0,918","0,111","0,379","119,987",483973,4,"70,40987",16,0,1
Rock My Wool,Dingobats,spotify:track:21oXBCxpXmyK5h0lx8JEcv,"0,387","0,507",4,"-9,704",0,"0,036","0,173","0,142","0,142","0,385","145,626",149969,4,"36,25763",9,0,1
Rock 'N Roll Is King,The Carburetors,spotify:track:0txjeclTnYY1saSl7spsFY,"0,359","0,865",7,"-8,612",1,"0,0442","5,99E-05","0,0164","0,0699","0,783","190,172",250080,4,"24,38193",12,0,1
Rock of Gibraltar,Trumans Water,spotify:track:0MwzDfNlkrjO8fkjAdQgJD,"0,158","0,839",2,"-4,326",1,"0,086","2,45E-05","0,928","0,113","0,134","132,885",171693,4,"114,44852",6,0,1
Rock On,Skatebård,spotify:track:0soVcdz7WW1ZIUB7MteTGi,"0,532","0,664",9,"-11,387",1,"0,033","0,00205","0,914","0,177","0,225","94,984",372947,4,"26,79582",15,0,1
Rock This Town,Daniel Johnston,spotify:track:3PaSRhmdsbY3GTQ2ibXrxm,"0,52","0,845",4,"-5,997",1,"0,0467","0,274","0,00085","0,154","0,488","111,139",374067,4,"28,47678",18,0,1
Rock You Baby,Toby Keith,spotify:track:1hDyukwpyJ9H5QBZoIs0Dm,"0,519","0,57",6,"-6,772",0,"0,029","0,163",0,"0,144","0,17","154,093",241760,4,"49,83334",10,1,1
Rock Your Body,Justin Timberlake,spotify:track:1AWQoqb9bSvzTjaLralEkT,"0,891","0,714",4,"-6,055",0,"0,14","0,202","0,000234","0,0521","0,818","100,972",267267,4,"37,11249",12,1,1
Rosa de Metal,Red Wine,spotify:track:7x2v2qFUQRCeG9QEsfrRHs,"0,404","0,958",9,"-4,405",0,"0,0683","0,00139",0,"0,0451","0,328","90,099",257760,4,"103,01444",7,0,1
Rose Room,Pee Wee Russell,spotify:track:0Wm7OK3IJalak5ReFiTQ8X,"0,533","0,728",6,"-7,092",1,"0,115","0,429","0,00834","0,714","0,558","102,026",524680,4,"46,86559",20,0,1
Round And Round,Jonell & Method Man,spotify:track:42ENIUbWw6VusXuB2VMhPx,"0,679","0,732",5,"-4,393",0,"0,238","0,306",0,"0,0946","0,904","90,634",230640,4,"54,95882",9,1,1
Runaway,Love And Theft,spotify:track:3x5VSzCT9x9LB6uPomLZXs,"0,606","0,804",1,"-4,386",0,"0,0416","0,153",0,"0,117","0,653","140,496",229760,4,"41,69627",10,1,1
Runaway,NB Ridaz Featuring Angelina,spotify:track:49hhlarIcc7kZe459BrXQ8,"0,718","0,671",11,"-7,517",0,"0,113","0,377",0,"0,114","0,552","170,012",240133,4,"38,89064",13,1,1
Rush,Aly & AJ,spotify:track:1dpXikU9kSyxm1mKulwHws,"0,548","0,815",2,"-5,218",0,"0,0409","0,0175","8,9E-06","0,127","0,212","129,963",191733,4,"42,49121",8,1,1
Russian Roulette,Rihanna,spotify:track:3rMsX63C0IZVnOT5LGYoTH,"0,48","0,486",6,"-5,754",0,"0,0447","0,046",0,"0,107","0,265","80,051",227533,4,"27,76427",7,1,1
S.O.S.,Jonas Brothers,spotify:track:4BfmwIHuo6LITtvxFHsNnw,"0,602","0,669",7,"-3,904",1,"0,0635","0,000917",0,"0,114","0,74","137,058",153347,4,"22,46207",7,1,1
Samovar,The Dreadnoughts,spotify:track:5uoWdMOke4jG5OCOQ1NbVx,"0,549","0,976",9,"-4,73",1,"0,0829","0,00102","0,000504","0,227","0,461","97,093",210720,4,"29,76924",11,0,1
Santa Fe,Adam Pascal,spotify:track:2TN1LttjDusbg3hzeH9MzJ,"0,697","0,56",9,"-6,926",1,"0,121","0,594","1,71E-06","0,112","0,448","157,521",207640,3,"33,67072",9,0,1
Save A Horse (Ride A Cowboy),Big & Rich,spotify:track:5s7m2xNZWgz5FqVSIvJcGA,"0,7","0,896",2,"-2,276",1,"0,191","0,108",0,"0,453","0,817","102,065",200307,4,"26,83527",8,1,1
Save Me,Shinedown,spotify:track:23SlyxzUtQtExgEButcOtR,"0,524","0,816",11,"-3,49",0,"0,0308","0,00044",0,"0,0777","0,252","116,026",213933,4,"33,76876",8,1,1
Savior,Rise Against,spotify:track:3asFGFY3uLjMDmML1p0tYm,"0,339","0,931",5,"-3,425",0,"0,062","0,0015","0,000142","0,425","0,467","112,548",242280,4,"40,73236",10,0,1
Say Aah,Trey Songz Featuring Fabolous,spotify:track:2fQ6sBFWaLv2Gxos4igHLy,"0,724","0,87",1,"-3,614",0,"0,113","0,00453",0,"0,833","0,81","93,01",207547,4,"31,87471",13,1,1
Scars,Papa Roach,spotify:track:1UREw2MCfU0xwBzCAjxlUD,"0,471","0,936",11,"-3,354",1,"0,0448","0,0783",0,"0,171","0,45","89,881",208186,4,"22,21413",7,1,1
Schilflied (Reed Song),Ernst Bacon,spotify:track:57iTOIuB2fkON8fP08ZCKA,"0,39","0,0674",2,"-21,313",1,"0,0465","0,993","0,801","0,105","0,0699","86,059",156747,3,"30,93779",9,0,1
Second Chance,Shinedown,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,"0,46","0,796",0,"-4,501",0,"0,0333","0,00107",0,"0,106","0,182","100,011",222067,4,"33,51396",10,1,1
Self Destruct (Live),Nausea,spotify:track:6S7nrJEPRdRobUAB7as2tf,"0,454","0,925",6,"-5,78",1,"0,0727","0,000744","0,517","0,144","0,478","88,438",140240,4,"74,4553",6,0,1
Sen No Yoru Wo Koete,Aqua Timez,spotify:track:1N96Zrw2aAQVA9baB0gXPq,"0,377","0,777",1,"-3,784",1,"0,0307","0,0422",0,"0,118","0,519","87,808",293187,4,"36,70331",12,0,1
Serenata concertante in E Minor. Op. 105: II. Allegro moderato,Anton Diabelli,spotify:track:5JjmjeQ2p3CFEaSfEgkNNt,"0,443","0,045",7,"-24,951",1,"0,0406","0,991","0,794","0,113","0,449","115,223",366000,4,"72,82041",17,0,1
Serenata concertante in E Minor. Op. 105: V. Allegro ma non tanto,Anton Diabelli,spotify:track:3wDtPnH617jFucYi14NWog,"0,426","0,0527",4,"-25,464",0,"0,0469","0,991","0,679","0,118","0,184","114,872",299600,4,"35,56752",12,0,1
Serenata concertante in E Minor. Op. 105: VI. Marcia- Allegro moderato - Artaria Trio,Anton Diabelli,spotify:track:2EKLBatNcnStYZUR75Xdty,"0,519","0,0248",4,"-24,994",1,"0,0567","0,989","0,737","0,0827","0,397","124,92",355667,4,"35,17017",18,0,1
Serious Hardcore - Original Mix,Ham,spotify:track:6mGnxmegYYJA2TkhXCbOkb,"0,509","0,942",11,"-6,899",1,"0,0628","0,000639","0,882","0,0788","0,163","169,96",460080,4,"34,78597",12,0,1
Serpents in Paradise,Avantasia,spotify:track:6EABa3lfsdxgNuyPdVkOpA,"0,473","0,968",11,"-4,498",1,"0,0674","3,24E-05","4,16E-06","0,119","0,319","91,14",376760,4,"35,77998",16,0,1
Set It Off,Juvenile,spotify:track:44LFap7VrB4356vfbQOZHg,"0,695","0,595",1,"-9,091",1,"0,194","0,18","1,2E-05","0,087","0,746","168,136",257000,4,"46,41866",13,1,1
Settle For A Slowdown,Dierks Bentley,spotify:track:23wZ7ClwPgwBNkFvnTlMwk,"0,533","0,665",5,"-5,632",1,"0,0317","0,0813","1,86E-05","0,332","0,212","80,975",223200,4,"37,20245",9,1,1
Seu mal / Moon da lua / Metal leve,Lulu Santos,spotify:track:2JiNF2UR8CcQYMRavhlqyx,"0,4","0,732",9,"-9,946",1,"0,0486","0,0006","0,00212","0,104","0,788","120,036",370333,4,"50,82655",18,0,1
Sex Ed Rocks,I Set My Friends On Fire,spotify:track:70bIXA78HdQB7QCMZ5YwLF,"0,419","0,918",2,"-5,111",0,"0,0828","0,00128",0,"0,306","0,395","154,394",192699,4,"62,40818",7,0,1
Sexual (Li Da Di),Amber,spotify:track:4jCWcK6PhbnzOCAFJEztUm,"0,623","0,898",4,"-6,604",0,"0,0309","0,000192","0,303","0,138","0,786","130,993",226227,4,"30,7697",12,1,1
SexyBack,Justin Timberlake,spotify:track:0O45fw2L5vsWpdsOdXwNAR,"0,967","0,583",7,"-5,562",0,"0,0789","0,0584",0,"0,0519","0,964",117,242733,4,"45,9564",13,1,1
Shadow,Ashlee Simpson,spotify:track:1xus3kv8tqlzeOxVZzDd0f,"0,462","0,738",0,"-3,852",1,"0,0282","0,0355","7,4E-06","0,101","0,303","77,966",237427,4,"43,28616",10,1,1
Shadow Of The Day,Linkin Park,spotify:track:0OYcEfskah1egYHjYRvbg1,"0,534","0,393",11,"-7,813",1,"0,0292","0,00479","0,0107","0,107","0,0641","110,007",290360,4,"58,45602",9,1,1
Shakara,Fela Kuti,spotify:track:7ahuB6eBMgz9jGm6AMLHuM,"0,648","0,713",10,"-6,622",0,"0,0421","0,27","0,0504","0,205","0,611","120,352",805733,4,"78,13706",29,0,1
Shake That Monkey,Too Short Featuring Lil Jon & The East Side Boyz,spotify:track:3XabgBQYC7H80agKcAq83Y,"0,937","0,695",0,"-6,932",1,"0,134","0,000577","3,19E-05","0,295","0,457","99,997",278707,4,"20,82038",11,1,1
Shake Your Bon-Bon,Ricky Martin,spotify:track:1yKDl9K9lrbIFSpPBzEQtb,"0,638","0,937",0,"-4,642",1,"0,0444","0,0942",0,"0,327","0,762","100,03",192333,4,"22,51275",9,1,1
Shaker Loops (version for string orchestra): A Final Shaking,John Adams,spotify:track:23SlZxePmn6hTVgmFHZblr,"0,222","0,0381",0,"-29,152",1,"0,0459","0,871","0,563","0,221","0,0847","143,065",249373,4,"89,22733",10,0,1
She Couldn't Change Me,Montgomery Gentry,spotify:track:3zjLEJ6EPYJHZRtWGMhMSJ,"0,67","0,823",5,"-10,592",1,"0,033","0,00436","0,000192","0,318","0,787","117,44",260133,4,"18,88981",15,1,1
She Is The New Thing,The Horrors,spotify:track:0OlEggyotSFvMujRcc6A4u,"0,494","0,889",6,"-5,524",0,"0,0455","0,000606","0,425","0,11","0,525","120,472",200680,4,"24,6178",9,0,1
She Let Herself Go,George Strait,spotify:track:1mIQiN9xMz58kfQO6wjOeX,"0,659","0,572",6,"-7,817",0,"0,0252","0,0888","1,08E-05","0,0813","0,386","113,987",198213,4,"28,14129",9,1,1
She Never Cried In Front Of Me,Toby Keith,spotify:track:4CA1ZvDNhoaCJcozvGP8WH,"0,458","0,621",7,"-4,553",1,"0,0306","0,374",0,"0,0999","0,34","145,904",239507,4,"53,25203",11,1,1
She Wolf,Shakira,spotify:track:4cS2HQ6jK80vqdY9ofpztx,"0,865","0,69",7,"-7,448",1,"0,0444","0,289","0,0138","0,225","0,868","121,983",188867,4,"52,72801",9,1,1
Sheena Is A Parasite,The Horrors,spotify:track:4gQP59lYowoVb9hlYMKboc,"0,267","0,932",9,"-4,981",0,"0,158","2,42E-06","0,174","0,0396","0,411","172,318",102440,4,"22,97723",5,0,1
Sheena Is A Punk Rocker,The Vandals,spotify:track:46A2izIc1SrawwyysXMati,"0,361","0,982",0,"-2,01",1,"0,275","0,0241","0,00035","0,33","0,36","145,736",135867,4,"35,36464",6,0,1
She's Country,Jason Aldean,spotify:track:0PspNrE4MSjr1JeB4OW0jn,"0,553","0,872",1,"-2,832",0,"0,0782","0,198",0,"0,0659","0,638","172,138",220573,4,"21,84293",12,1,1
She's Not Just A Pretty Face,Shania Twain,spotify:track:5xh0pLWWOuHiHsqvIX8JpH,"0,565","0,878",9,"-4,388",1,"0,0385","0,0431",0,"0,365","0,451","98,985",229027,4,"54,63931",8,1,1
Shoulda Woulda Coulda - Blacksmith R&B Rub; feat. Know ?uestion,Beverley Knight,spotify:track:4UWu8zeVo1Zxfb39XExt3a,"0,766","0,687",9,"-8,747",1,"0,118","0,00579","0,00078","0,107","0,685","93,999",288000,4,"32,6972",12,0,1
Show Me What I'm Looking For,Carolina Liar,spotify:track:2h8iXIwEdEnQywhFC4q5e5,"0,449","0,864",9,"-1,159",0,"0,0378","0,0133","1,31E-06","0,0984","0,355","105,121",240467,4,"31,86774",9,1,1
Show Me What You Got,Blessed By A Broken Heart,spotify:track:7uvn4zzwralcYsZU5tmuvY,"0,471","0,934",10,"-2,779",0,"0,107","0,000159","1,22E-05","0,135","0,174","149,781",247813,4,"27,93188",14,0,1
Sick Of Being Lonely,Field Mob,spotify:track:0rBzABScu9c6D1Juislm2z,"0,692","0,921",8,"-4,853",1,"0,105","0,0016","2,05E-05","0,299","0,856","173,837",229160,4,"40,9831",13,1,1
Sign of the Cross,Avantasia,spotify:track:6b3IhqhLZeo3h5JGFkTYVI,"0,537","0,917",6,"-5,171",1,"0,0322","9,31E-05","1,02E-06","0,351","0,432","101,23",386333,4,"62,83441",15,0,1
Signs Of Love Makin',Tyrese,spotify:track:6RYynPLHZLnpwjejfGWpQl,"0,687","0,363",8,"-10,144",1,"0,0857","0,215","3,08E-06","0,305","0,519","137,365",245893,4,"42,14456",9,1,1
Silence Is Golden - 2006 Remaster,Frankie Valli & The Four Seasons,spotify:track:0QIzzr7JXaE4ENWiMV7eVs,"0,528","0,499",3,"-7,994",1,"0,0257","0,742",0,"0,12","0,306","99,018",186040,4,"27,49034",11,0,1
Sink Venice,Ikara Colt,spotify:track:5mFdPN72XGqmto8hRNfHQ0,"0,101","0,939",2,"-4,936",1,"0,136","0,000729","3,56E-06","0,267","0,189","178,614",164173,4,"40,6711",10,0,1
Sinking,Incendiary,spotify:track:691zGt8f43n3D2X068fHaa,"0,209","0,923",7,"-3,286",1,"0,0598","5,66E-05","0,0505","0,326","0,42","93,347",170813,4,"105,99946",5,0,1
Six-Pack Summer,Phil Vassar,spotify:track:23qDMWnwf8p0pr5slljB6i,"0,725","0,733",0,"-6,66",1,"0,0242","0,508",0,"0,173","0,843","100,311",219827,4,"27,0663",8,1,1
Size Matters (Someday),Joe Nichols,spotify:track:6AuUXX8vRuLccpJvgHoR86,"0,562","0,754",5,"-5,163",1,"0,0392","0,0199",0,"0,311","0,676","175,021",170960,4,"39,71916",9,1,1
Ska-Boom!,The Fad,spotify:track:3AIPPSb1RDk96adVLHyXp6,"0,478","0,973",0,"-4,952",1,"0,0485","1,84E-05","6,11E-06","0,398","0,865","169,963",151173,4,"35,72352",9,0,1
Skull Creek Logger,The Wages of Sin,spotify:track:6ZGdCZ2kyGgEXx5PjCji2Y,"0,411","0,9",0,"-4,079",1,"0,0805","0,0319","0,0577","0,131","0,921","162,003",211213,4,"57,437",7,0,1
Slaughtered Corpse,Slaughter Lord,spotify:track:2tWnDCm1VSwcVNB7l8DES2,"0,172","0,889",2,"-10,191",1,"0,0851","2,67E-05","0,766","0,274","0,174","117,694",216587,4,"32,29776",11,0,1
Sleepy Silver Door,Dead Meadow,spotify:track:2HlBvuaKhdftTRb3TCklhQ,"0,365","0,632",11,"-6,574",1,"0,0303","0,444","0,708","0,127","0,289","129,545",452747,4,"43,87393",15,0,1
Small Town Southern Man,Alan Jackson,spotify:track:5ExWY6ojo1Qm3rC7iaEqx2,"0,683","0,438",3,"-12,433",1,"0,0264","0,12","8,49E-06","0,269","0,568","132,951",280267,4,"28,15337",13,1,1
Small Town USA,Justin Moore,spotify:track:5pyB5WEAEwqwl18UaBLeBl,"0,593","0,601",6,"-5,996",1,"0,029","0,122","5,69E-06","0,181","0,531","131,929",218853,4,"25,23919",9,1,1
