dataset_of_10s_track,dataset_of_10s_artist,dataset_of_10s_uri,dataset_of_10s_danceability,dataset_of_10s_energy,dataset_of_10s_key,dataset_of_10s_loudness,dataset_of_10s_mode,dataset_of_10s_speechiness,dataset_of_10s_acousticness,dataset_of_10s_instrumentalness,dataset_of_10s_liveness,dataset_of_10s_valence,dataset_of_10s_tempo,dataset_of_10s_duration_ms,dataset_of_10s_time_signature,dataset_of_10s_chorus_hit,dataset_of_10s_sections,dataset_of_10s_target,dataset_of_10s_id_ano
Oil And Water - Ambient,The American Dollar,spotify:track:0ahtyJIfkd8LjfD0JGmw8L,"0,203","0,414",3,"-11,273",0,"0,032","0,904","0,927","0,118","0,071","72,055",177933,4,"59,64704",7,0,2
Old Metal,Power From Hell,spotify:track:6BOMtKJHWv7ckkV7QN9lCj,"0,331","0,834",7,"-9,069",1,"0,0752","3,56E-06","0,948","0,0791","0,44","78,337",201131,4,"50,05939",6,0,2
Old Record,Damma Beatz,spotify:track:6DhOXh07wuASzvWakaTHPu,"0,717","0,582",11,"-6,352",1,"0,0579","0,0242","0,88","0,117","0,275","85,978",180000,4,"69,07221",8,0,2
Omerta,Drake,spotify:track:3kCwyvhvVTyehIzYN2I0nF,"0,646","0,899",6,"-2,232",1,"0,298","0,0337",0,"0,232","0,685","164,119",219507,4,"24,14217",9,1,2
OMG Rock n Roll,Kevin Morby,spotify:track:002ZKDDKt6oObJzIQq5Mrv,"0,427","0,774",9,"-4,377",1,"0,0502","0,287","0,678","0,108","0,154","125,113",149120,4,"24,18619",8,0,2
On Fire,Lil Wayne,spotify:track:50mX6QmpQX4cCsRYJ9fGM3,"0,626","0,866",11,"-4,065",0,"0,0408","0,00316","0,000364","0,171","0,545","132,031",248240,4,"29,76757",13,1,2
On My Way To You,Cody Johnson,spotify:track:3OjNkFFZavF89xvRqWCXmU,"0,443","0,538",1,"-5,477",1,"0,0309","0,327","4,61E-05","0,0866","0,245","157,97",213307,4,"37,72952",11,1,2
On the Beach (Mix Cut) - Mauro Picotto's CRW Remix,York,spotify:track:1MI8FThGX7Vn0ZIjeDhbPD,"0,605","0,897",1,"-10,236",1,"0,0382","0,00156","0,277","0,0682","0,258","137,974",158328,4,"45,84707",6,0,2
One (Made Famous by Metallica),The Ungrateful,spotify:track:35o4HsjuWA4xVtAQpDldvK,"0,358","0,818",6,"-4,204",1,"0,0329","0,000287","0,18","0,094","0,534","98,168",419253,3,"39,10745",19,0,2
One Man Band,Old Dominion,spotify:track:08dFHFTx6r67MTsYn5ilDR,"0,706","0,358",6,"-8,331",1,"0,0348","0,677",0,"0,107","0,478","75,991",186240,4,"34,99264",11,1,2
One Thing Right,Marshmello & Kane Brown,spotify:track:4hPpVbbakQNv8YTHYaOJP4,"0,659","0,623",4,"-2,253",1,"0,0451","0,0667",0,"0,582","0,439","88,042",181824,4,"23,05724",11,1,2
One Time,Justin Bieber,spotify:track:6eDApnV9Jdb1nYahOlbbUh,"0,691","0,853",1,"-2,528",0,"0,0372","0,0631","7,13E-05","0,082","0,762","145,999",215867,4,"21,48442",13,1,2
OOOUUU,Young M.A,spotify:track:7JYsArznYOjX2jsrT3UEnL,"0,635","0,847",7,"-3,152",1,"0,447","0,533",0,"0,154","0,568","166,072",234650,4,"45,04949",11,1,2
Opening,Craig Armstrong,spotify:track:0x1rnXl24iJl8xZFMkoyNv,"0,138","0,189",2,"-15,733",0,"0,0394","0,896","0,279","0,113","0,0729","91,207",279547,4,"38,42315",10,0,2
Ophelia,The Lumineers,spotify:track:3d8y0t70g7hw2FOWl9Z4Fm,"0,664","0,573",5,"-6,519",1,"0,0277","0,613","0,000363","0,0857","0,566","76,023",160097,4,"38,70272",6,1,2
Out Of The Frame,Miss K8,spotify:track:3fHnphzQyESZzjkeIeqEw6,"0,562","0,996",9,"-0,884",1,"0,339","0,0427","3,02E-06","0,953","0,278","199,973",190800,4,"53,42303",8,0,2
P.Y.T. (Pretty Young Thing),Glee Cast,spotify:track:57xW8NlNhWLdW78w25R3tb,"0,846","0,77",9,"-4,768",0,"0,0692","0,162",0,"0,205","0,896","127,362",236427,4,"16,28318",11,1,2
Pabbarotti & Friends: Roots Bloody Roots,J.B.O.,spotify:track:1EZhUscFkvFWZD5NvLxk09,"0,506","0,906",4,"-4,566",0,"0,101","0,00265","0,0075","0,339","0,192","119,973",225120,4,"51,26578",10,0,2
Par Avion,The American Dollar,spotify:track:5knokEfY6UDmdDIUvVOZCI,"0,387","0,457",0,"-15,727",1,"0,0489","0,584","0,944","0,0964","0,235","110,155",225707,4,"43,43522",15,0,2
Paradox Garage Part 1 (With Your Love),FaltyDL,spotify:track:4fwoV0BNEAVoT2MzfPn0NO,"0,615","0,879",11,"-6,026",0,"0,0469","1,52E-05","0,872","0,0773","0,637","123,025",284878,4,"36,21189",11,0,2
Paranoid,Post Malone,spotify:track:3fpVWegR6YOS1Yk5HSMYIq,"0,625","0,536",0,"-5,428",1,"0,0776","0,038","2,31E-05","0,167","0,253","159,914",221787,4,"25,32548",11,1,2
Part Of Me,Katy Perry,spotify:track:1nZzRJbFvCEct3uzu04ZoL,"0,678","0,918",5,"-4,63",1,"0,0355","0,000417",0,"0,0744","0,769","130,028",216160,4,"26,46808",12,1,2
Party Of A Lifetime - Original Mix,Crazy Daylight,spotify:track:5NKMYl0Qsnf4RHv6DD5GZj,"0,826","0,634",2,"-5,228",1,"0,0528","0,00228","0,00122","0,0825","0,507","105,015",267962,4,"30,86762",9,0,2
Passing Clouds,Hiss Golden Messenger,spotify:track:2AhYkpdmBe5vqBJVtili98,"0,639","0,452",4,"-11,939",1,"0,0966","0,242","0,0611","0,12","0,469","78,999",251080,4,"101,31662",8,0,2
Per Ulv,Terje Rypdal,spotify:track:1UoE4X40cl8dNcuy37inbV,"0,572","0,37",7,"-18,377",1,"0,0402","0,0387","0,856","0,176","0,198","125,248",515227,4,"67,10537",17,0,2
Perchtenzeit,tuXedoo,spotify:track:4fNUS32B6pbI2UOuYxmo7A,"0,443","0,951",5,"-4,227",1,"0,084","0,00357","0,000162","0,125","0,287","142,048",217502,4,"21,08967",9,0,2
Philly - Dub,DJ T.,spotify:track:6FVVINiTpzm7Y3QGSCaiUn,"0,837","0,852",4,"-9,43",0,"0,101","0,026","0,823","0,0697","0,402","125,991",381173,4,"53,33211",9,0,2
pictures feat. Kacey Musgraves,Judah & the Lion,spotify:track:1zZIVe9x0JhdhpuQjLTjIM,"0,567","0,542",2,"-6,64",1,"0,0309","0,309","0,000342","0,0734","0,229","125,16",253869,4,"43,12072",11,0,2
Pierced from Within,Suffocation,spotify:track:2LU1IwUiwbOGoBEBGghOp0,"0,324","0,837",10,"-10,142",0,"0,101","1,83E-06","0,944","0,0882","0,635","103,928",265893,4,"59,27881",9,0,2
Pinô,Otto Totland,spotify:track:2Ai5UUXyxaulVbompgrzlo,"0,494","0,0453",5,"-28,914",1,"0,0378","0,995","0,927","0,112","0,103","80,743",165995,4,"31,06472",8,0,2
Pitiful,Blindside,spotify:track:2ksNhmwo9CYeGfltHjlNHW,"0,532","0,943",5,"-4,243",0,"0,0429","0,000853",0,"0,364","0,46","131,803",192600,4,"42,84274",8,0,2
Planez,Jeremih Featuring J. Cole,spotify:track:08zJpaUQVi9FrKv2e32Bah,"0,688","0,556",6,"-7,738",1,"0,264","0,7","1,87E-06","0,108","0,416","129,336",240320,4,"67,5797",12,1,2
Play It Again,Luke Bryan,spotify:track:03fT3OHB9KyMtGMt2zwqCT,"0,506","0,886",11,"-3,225",1,"0,0655","0,0916",0,"0,0734","0,595","143,935",226867,4,"34,04949",7,1,2
Playing Dead,"Chunk! No, Captain Chunk!",spotify:track:4KuwjTOfniivWFKJz3p1yW,"0,512","0,982",10,"-4,203",1,"0,151","0,000432","0,00024","0,294","0,372","122,022",209827,4,"32,04041",7,0,2
Plie 3/4. Don Quixote. Act III,Nina Miller,spotify:track:0FQrjKPqP6A5AaR7NjISER,"0,461","0,118",3,"-17,041",1,"0,047","0,994","0,927","0,335","0,0563","108,834",141992,3,"28,4097",7,0,2
Plies,Tanya Gordon,spotify:track:5TrZOMisS1kr2F42vsQEi0,"0,447","0,0824",8,"-19,868",1,"0,0608","0,994","0,912","0,154","0,154","78,169",132450,3,"75,15704",6,0,2
Plus Ultra,Carousel Kings,spotify:track:5WLvGmjfyAEYCvFNsLon0i,"0,495","0,974",6,"-3,596",1,"0,109","2,72E-05","6,81E-06","0,166","0,487","90,999",195387,4,"42,85378",10,0,2
Poko,Kizz Daniel,spotify:track:529g2wCQuCifrZO9WgdNXN,"0,854","0,816",6,"-5,225",1,"0,11","0,0718",0,"0,0428","0,914","106,017",169931,4,"28,74726",9,0,2
Pontoon,Little Big Town,spotify:track:2Gy3XMLbBxACZ4tXdFRGr7,"0,721","0,819",9,"-5,715",1,"0,0269","0,413",0,"0,196","0,867","96,02",212320,4,"41,19967",10,1,2
Pool Spray,Veil Of Maya,spotify:track:3EDpjcpkA3syAc0tlUiXYP,"0,523","0,986",0,"-4,019",1,"0,0755","1,82E-05","0,00279","0,454","0,524","119,993",209013,4,"25,03239",10,0,2
Pop Apology,Should,spotify:track:7jF1K0wRAovpu1x1u4Ci1y,"0,28","0,746",5,"-8,305",0,"0,0365","0,0113","0,979","0,207","0,279","180,175",210598,3,"64,33061",7,0,2
Pop Music,R. Stevie Moore,spotify:track:1td8QNVAO1aUvImZyOylJO,"0,516","0,386",7,"-9,196",1,"0,0332","0,056","1,93E-05","0,218","0,378","179,974",227600,4,"33,50243",12,0,2
Pop That,"French Montana Featuring Rick Ross, Drake, Lil Wayne",spotify:track:3Jv1XgMPVjdN5xGfnRJ20s,"0,734","0,892",2,"-1,856",1,"0,125","0,0648",0,"0,58","0,605","138,031",303533,4,"28,39163",14,1,2
Porn Star Dancing - Rock Version,My Darkest Days,spotify:track:6RK5wFkSPbDwU6lmN0zUNX,"0,477","0,917",2,"-3,399",1,"0,0837","0,0139",0,"0,0756","0,271","160,044",199013,4,"24,74687",7,0,2
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,spotify:track:0fgZUSa7D7aVvv3GfO0A1n,"0,733","0,676",10,"-5,655",0,"0,0432","0,0697",0,"0,208","0,701","97,448",226581,4,"18,36223",13,1,2
Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,spotify:track:37jalmkAdkohJQj98FGU7r,"0,597","0,785",2,"-3,962",1,"0,044","0,126",0,"0,15","0,724","97,447",206920,3,"44,01392",11,1,2
Pray For Me,Black Dawn,spotify:track:3IXsWIkogyO7BRFwrhTRrQ,"0,381","0,839",4,"-6,819",1,"0,0982","0,00925","0,29","0,16","0,426","112,79",439813,5,"35,50096",10,0,2
Prayer In C,Lillywood & Robin Schulz,spotify:track:5fnA9mkIfScSqHIpeDyvck,"0,763","0,875",9,"-5,797",0,"0,0262","0,024","5,41E-06","0,599","0,8","123,013",189413,4,"22,59687",12,1,2
Press,Cardi B,spotify:track:6dPyzkyZwoj9LqjQXOFdVv,"0,888","0,525",1,"-5,665",1,"0,305","0,029","5,68E-06","0,137","0,243","133,983",143792,4,"27,90314",10,1,2
Pretty Girls,Britney Spears & Iggy Azalea,spotify:track:6QicTxeiSaRkPnkGDUvYOs,"0,834","0,831",7,"-6,061",0,"0,0745","0,00799",0,"0,217","0,788","103,009",163960,4,"49,39585",9,1,2
Pretty Good At Drinkin' Beer,Billy Currington,spotify:track:6a7wXoZOARI8IqEXObjhDz,"0,769","0,678",5,"-3,725",1,"0,0315","0,427","8,04E-06","0,0939","0,581","106,951",179907,4,"48,89896",8,1,2
Prisoner,The Weeknd Featuring Lana Del Rey,spotify:track:1gZADNt16Oh23jWyMYRk4p,"0,55","0,404",0,"-12,755",0,"0,0398","0,441","0,00022","0,11","0,329","135,016",274960,4,"68,38677",9,1,2
Protector of the Common Folk,Howard Shore,spotify:track:3wlVdDCUCO1SS3xND0pBBc,"0,196","0,0765",0,"-22,721",0,"0,038","0,904","0,805","0,111","0,0381","111,672",215065,4,"47,23415",11,0,2
Protectors of the Earth,Thomas Bergersen,spotify:track:1YtHpYEbbfQQIyxXkdxEoW,"0,441","0,934",7,"-6,766",0,"0,0482","0,0395","0,96","0,15","0,374","109,98",169715,3,"40,03481",9,0,2
Proud,2 Chainz Featuring YG & Offset,spotify:track:365wwIjijQdlRJEjUWTidq,"0,791","0,813",10,"-4,244",0,"0,376","0,758",0,"0,143","0,907","173,937",234667,4,"22,86865",14,1,2
Proud of You,A L E X,spotify:track:6mRmaBAb8ysO3pcGDaegL2,"0,82","0,281",8,"-15,194",0,"0,0802","0,869","0,961","0,0925","0,62","104,988",182869,4,"81,87351",5,0,2
Punk (La Vie Antérieure),Deerhunter,spotify:track:4QGfAJcONFa4IRxMZWSlPu,"0,556","0,729",2,"-8,553",1,"0,0662","0,531","0,148","0,15","0,786","120,004",207137,4,"65,59518",9,0,2
Punk Off Pleasant,Rule 22,spotify:track:38m9Ho9kU8F8Cvhn4oS3W3,"0,34","0,717",2,"-15,982",1,"0,0757","0,00726","7,57E-06","0,0653","0,593","116,667",201787,4,"38,13859",9,0,2
Punk Rock Princess,Something Corporate,spotify:track:5CLZ8XXWfNODzDZgMqtw6K,"0,521","0,831",7,"-6,046",1,"0,0638","0,000389","0,00123","0,0992","0,261","130,032",233093,4,"43,25034",9,0,2
Que Pretendes,J Balvin & Bad Bunny,spotify:track:25ZAibhr3bdlMCLmubZDVt,"0,639","0,791",10,"-4,443",0,"0,253","0,0275",0,"0,362","0,939","92,603",222347,4,"46,26686",9,1,2
Que Te Vaya Bien,Grupo Jalado,spotify:track:5IdaVuUzEDF3T56U5vS5ck,"0,822","0,705",7,"-3,147",1,"0,0373","0,495","1,2E-05","0,115","0,938","94,011",217587,4,"34,24772",10,0,2
R.I.C.O.,Meek Mill Featuring Drake,spotify:track:0Y0TOsE1q11qgbi7c5WZsG,"0,727","0,599",1,"-6,941",1,"0,327","0,317",0,"0,219","0,386","167,909",197133,3,"38,68831",11,1,2
Raging Fire,Phillip Phillips,spotify:track:3Q2tKt6gKdn9LUMcHFxNJy,"0,557","0,833",7,"-4,671",1,"0,073","0,00867",0,"0,0621","0,449","125,909",234693,4,"50,51693",7,1,2
Rain Is A Good Thing,Luke Bryan,spotify:track:1YhFtqwcN138S6ng3MT1nN,"0,622","0,932",11,"-4,66",0,"0,0498","0,105","2,37E-06","0,328","0,519","108,051",176160,4,"19,24895",7,1,2
Raise Your Glass,P!nk,spotify:track:1gv4xPanImH17bKZ9rOveR,"0,7","0,709",7,"-5,006",1,"0,0839","0,0048",0,"0,0289","0,625","122,019",202960,4,"23,8094",8,1,2
Ready Set Roll,Chase Rice,spotify:track:3rh2f6nqswpfDN3Ef6Bi5J,"0,513","0,803",0,"-4,45",1,"0,0777","0,0161",0,"0,667","0,746","156,038",190587,4,"30,13889",8,1,2
Red Bull & Hennessy,Jenny Lewis,spotify:track:3rrzbjHWFyKcCpagbbFjrE,"0,509","0,933",4,"-5,633",0,"0,099","0,00203","0,000138","0,196","0,374","130,005",288630,4,"83,83607",9,0,2
Red Lines of Obsession,The Modern Age Slavery,spotify:track:5213uXUJp4qyRFHcKAGpAi,"0,521","0,997",4,"-1,891",0,"0,196","0,000113","1,42E-05","0,602","0,0536","114,993",162267,4,"36,30042",7,0,2
Red Room,Offset,spotify:track:4TWflhgevIGo448fWc6mQq,"0,936","0,559",7,"-8,587",0,"0,157","0,479",0,"0,128","0,527","112,347",241440,4,"30,46901",13,1,2
Red Wall & Black Wall,Wang Wen,spotify:track:0GU7lJqHfM1ixNMZp4lRC0,"0,566","0,59",0,"-12,539",1,"0,0251","0,23","0,816","0,109","0,211","99,004",474063,3,"60,59858",17,0,2
Redemption,Drake,spotify:track:4cRBqWBjuccCowYVHFlXK6,"0,694","0,314",0,"-7,82",1,"0,117","0,612","2,04E-06","0,117","0,338","119,906",333947,4,"33,03029",17,1,2
Reggae,No Bros,spotify:track:14wmUjs8AJv1GXhqJlH9gQ,"0,525","0,943",2,"-3,548",1,"0,0959","0,00325","0,761","0,962","0,544","103,327",197320,4,"32,17995",10,0,2
Relationship,Young Thug Featuring Future,spotify:track:25oOaleife6E2MIKmFkPvg,"0,842","0,597",2,"-6,336",1,"0,0627","0,00252",0,"0,124","0,298","145,992",215307,4,"16,96767",12,1,2
Relentless Mutation,Archspire,spotify:track:0a5M9DltcncHl3DKErFmD3,"0,52","0,909",6,"-5,461",0,"0,0544","0,00616","0,635","0,11","0,311","140,055",274598,4,"42,24989",10,0,2
Remember You,Wiz Khalifa Featuring The Weeknd,spotify:track:0g6mKqhGtUIEoLSmV8ozi8,"0,726","0,775",2,"-4,174",1,"0,269","0,217",0,"0,212","0,777","127,943",289600,4,"51,02156",7,1,2
Requiem - Live,Sepultura,spotify:track:5FDQBnE5r6DHnx7CAPPMP1,"0,42","0,99",2,"-5,854",1,"0,0695","0,000121","0,92","0,909","0,103","118,161",224520,4,"38,83414",7,0,2
Return to Infinity,Cerebral Fix,spotify:track:1l2cOZbfG64M6nOCJVKAsm,"0,0936","0,818",9,"-10,516",1,"0,0597","2,96E-06","0,316","0,118","0,372","74,109",290667,4,"25,05955",13,0,2
Returning,Binary One,spotify:track:0jlQn5ENU6pt3yDRlMDgjB,"0,139","0,0403",0,"-30,162",0,"0,0666","0,99","0,937","0,0921","0,0383","87,34",235172,4,"23,38744",13,0,2
Revealing The Unreal,Ave Air,spotify:track:2zJmgxEcBUKtrfjfCn1UMM,"0,18","0,0311",2,"-24,427",0,"0,0402","0,982","0,875","0,0987","0,0353","119,501",212895,4,"82,28917",11,0,2
Reza,Cal Tjader,spotify:track:4EpucAOoGXgSW5HScC8V1F,"0,549","0,261",11,"-21,898",0,"0,0731","0,886","0,938","0,13","0,129","155,491",244053,4,"40,67876",12,0,2
Rich,Maren Morris,spotify:track:4H0vNUFcHPz5lytcLjwqkr,"0,565","0,855",5,"-4,189",1,"0,0557","0,0445",0,"0,32","0,852","74,98",208893,4,"34,4477",7,1,2
Ride 4 Me (feat. PnB Rock),Rosewood Bape,spotify:track:5EDew6KNlMSnGmnlIiuIH8,"0,712","0,655",6,"-5,323",0,"0,0686","0,592",0,"0,122","0,721","94,991",189467,4,"41,38748",6,0,2
Riff Off: Mickey / Like A Virgin / Hit Me With Your Best Shot...,"The Barden Bellas, The Treblemakers & The BU Harmonics",spotify:track:0phwM5a6TdLBDl0F9bk5fl,"0,48","0,506",11,"-5,554",1,"0,381","0,549",0,"0,0916","0,708","177,44",224267,4,"26,45943",9,1,2
Rise the Wrath of Satan,Invincible Force,spotify:track:4kTr911YHfcLg8rqdAP2nr,"0,186","0,98",6,"-6,763",1,"0,407","0,0575","0,921","0,352","0,038","176,723",179480,3,"38,55051",8,0,2
Rock Me Amadeus,Sun Diego,spotify:track:5SBFZEipvLrddLiaDrZp2c,"0,594","0,637",9,"-5,634",0,"0,0826","0,0641",0,"0,0856","0,268","88,817",189200,4,"22,39088",9,0,2
Rock the Bells,Boys Noize,spotify:track:33KvuePYdzsx7ZqoTj3rHU,"0,605","0,992",1,"-5,074",1,"0,0606","0,0062","0,909","0,454","0,555","102,911",171094,4,"76,4054",6,0,2
Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,spotify:track:5knuzwU65gJK7IF5yJsuaW,"0,72","0,763",9,"-4,068",0,"0,0523","0,406",0,"0,18","0,742","101,965",251088,4,"36,52339",12,1,2
Rockstar,Post Malone Featuring 21 Savage,spotify:track:0e7ipj03S05BNilyu5bRzt,"0,585","0,52",5,"-6,136",0,"0,0712","0,124","7,01E-05","0,131","0,129","159,801",218147,4,"39,80419",12,1,2
Rockstar 101,Rihanna Featuring Slash,spotify:track:5rXDTihGQ3TkYE3pmraAmH,"0,343","0,65",1,"-4,624",1,"0,0909","0,0299",0,"0,646","0,315","170,697",238893,5,"28,97112",12,1,2
Rolex,Ayo & Teo,spotify:track:0pSBuHjILhNEo55xK1zrRt,"0,804","0,886",1,"-2,512",1,"0,04","0,0837",0,"0,266","0,789","144,946",238587,4,"27,10088",13,1,2
Roll In Peace,Kodak Black Featuring XXXTENTACION,spotify:track:40oKW22ZNNkEdZLJTScaQI,"0,747","0,524",10,"-6,807",0,"0,245","0,0306",0,"0,2","0,363","140,053",213132,4,"27,89104",9,1,2
Roll The Bones - Audiotree Live Version,Shakey Graves,spotify:track:1Yxbxg5R6dQcYmOdjvlXP0,"0,597","0,549",1,"-10,253",1,"0,0586","0,651","1,47E-05","0,0991","0,204","122,801",291596,4,"31,94497",16,0,2
Roll the Dice,Wolfpack,spotify:track:5jj9Z63XHpM4CZDku1EQ2k,"0,407","0,974",2,"-4,599",1,"0,0596","3,07E-06","0,351","0,183","0,429","94,955",131360,4,"30,14774",8,0,2
Roots Bloody Roots,Sepultura,spotify:track:2hHiLL5tBuAJIOpO7fQYHX,"0,428","0,874",4,"-6,664",0,"0,128","0,000337","0,0419","0,311","0,261","119,708",212253,4,"44,39969",11,0,2
Roots Rock Jabali,TootArd,spotify:track:7ve8LfZjy00eNwrwZ4pLVO,"0,731","0,61",5,"-9,394",0,"0,034","0,15","0,124","0,135","0,862","98,031",245733,4,"22,04892",12,0,2
Rope,Foo Fighters,spotify:track:7v0mtl6oInUtHOmTk2b0gC,"0,511","0,728",11,"-4,874",0,"0,037","2,52E-05","7,41E-05","0,0725","0,541","138,179",259027,4,"71,23802",8,1,2
Rotten To The Core,"Dove Cameron, Cameron Boyce, Booboo Stewart & Sofia Carson",spotify:track:2bNxCVI4Fub8BAwr0CQDyd,"0,693","0,808",4,"-6,231",0,"0,093","0,0506","1,18E-06","0,578","0,547","127,945",162067,4,"37,14631",6,1,2
Round & Round,Selena Gomez & The Scene,spotify:track:5RhxBpoCwX2vLBcSJzYa5j,"0,545","0,686",10,"-4,081",1,"0,0665","0,00265",0,"0,477","0,486","127,996",186493,4,"36,50365",9,1,2
Row Row,Zeal & Ardor,spotify:track:3RbiWVIynzvw542GqAIvD2,"0,496","0,881",8,"-7,266",1,"0,055","0,000611","0,000106","0,44","0,344","95,04",186027,4,"59,64474",9,0,2
Rub Anotha Dub,Walker & Royce,spotify:track:3mnpVW7HeT2wvRgX1iFaJx,"0,707","0,789",0,"-7,339",1,"0,0713","0,00072","0,627","0,521","0,63","125,991",266667,4,"31,43593",14,0,2
Rückkehr der Vernunft,Pöbel MC,spotify:track:7fPwFEvbbx8ts8DHSxS6Vr,"0,795","0,877",6,"-6,121",1,"0,314","0,16",0,"0,111","0,51","100,023",206572,4,"20,06604",10,0,2
Rude,MAGIC!,spotify:track:6RtPijgfPKROxEzTHNRiDp,"0,774","0,756",1,"-4,995",1,"0,0389","0,0423",0,"0,305","0,931","144,032",224840,4,"28,58357",14,1,2
Rule of Nines,Spiritbox,spotify:track:04KWu4S4jq6aqGTGoeysI9,"0,268","0,948",1,"-5,859",1,"0,136","1,4E-05","0,0783","0,28","0,262","115,727",211154,4,"37,34579",9,0,2
Run Up,Major Lazer Featuring PARTYNEXTDOOR & Nicki Minaj,spotify:track:4pcNiazsgWCUQhneP55nvf,"0,803","0,743",1,"-3,602",0,"0,0681","0,105","2,12E-06","0,099","0,674","108,005",203180,4,"23,79098",10,1,2
Runaway,Kanye West Featuring Pusha T,spotify:track:3DK6m7It6Pw857FcQftMds,"0,571","0,568",1,"-3,827",0,"0,0703","0,218","0,0021","0,512","0,109","86,986",547733,4,"39,40648",17,1,2
Runnin' Outta Moonlight,Randy Houser,spotify:track:6enPOmd3vSFpI4jjms8kXN,"0,526","0,801",2,"-3,717",1,"0,0393","0,0354","3,17E-06","0,0637","0,769","172,024",193773,4,"25,87357",7,1,2
Russian Roulette,Rihanna,spotify:track:3rMsX63C0IZVnOT5LGYoTH,"0,48","0,486",6,"-5,754",0,"0,0447","0,046",0,"0,107","0,265","80,051",227533,4,"27,76427",7,1,2
Rutter: Requiem: III. Pie Jesu,John Rutter,spotify:track:1B4wMxkP9XSGKgyNBf8hFK,"0,0769","0,0484",5,"-26,768",1,"0,0407","0,97","0,116","0,0825","0,0398","77,177",215867,4,"45,41805",13,0,2
Sacrifice,Invincible Force,spotify:track:2CUGyAEW4rtVyZYSyVKKp3,"0,267","0,999",1,"-3,412",0,"0,131","0,00285","0,00257","0,104","0,0381","181,013",227879,4,"28,3693",11,0,2
Sakura Trip,AIKA,spotify:track:6Cjbu2ayuoNNMC4aa78XmI,"0,684","0,854",5,"-5,499",1,"0,0544","0,00911","0,797","0,0796","0,517","155,044",307383,4,"25,20239",13,0,2
Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,spotify:track:01uqI4H13Gsd8Lyl1EYd8H,"0,688","0,473",8,"-9,059",1,"0,167","0,716","4,46E-05","0,104","0,299","84,958",318525,4,"20,66609",15,1,2
Say Aah,Trey Songz Featuring Fabolous,spotify:track:2fQ6sBFWaLv2Gxos4igHLy,"0,724","0,87",1,"-3,614",0,"0,113","0,00453",0,"0,833","0,81","93,01",207547,4,"31,87471",13,1,2
Say It (feat. Tove Lo),Flume,spotify:track:5aOpzm8W8zysk4asB9hxJw,"0,598","0,532",3,"-6,833",0,"0,0295","0,0668","3,22E-06","0,0617","0,261","74,963",262521,4,"42,50212",10,0,2
Screamers in the Storm,Emerald Sun,spotify:track:7gLvcxqqd81DAeMFxRvNOB,"0,337","0,943",10,"-1,634",0,"0,0609","0,000436","0,000584","0,0395","0,297","175,953",315809,4,"44,75544",15,0,2
Screaming,Marshall Law,spotify:track:2eyEDTlRU8xhcnopzQUh0X,"0,313","0,852",11,"-13,922",0,"0,0614","0,00115","0,689","0,3","0,357","189,584",308640,4,"112,30943",7,0,2
Screaming from a Chamber - Live,Living Death,spotify:track:6lH6bphGsSEwnz6YXHMVcT,"0,302","0,878",1,"-10,617",0,"0,0881","0,0109","5,28E-05","0,97","0,18","138,927",396040,4,"41,32872",18,0,2
Seal The Deal,Volbeat,spotify:track:2atx3xHqalzri1Y4Uz5mrq,"0,53","0,973",4,"-3,603",0,"0,0663","6,44E-05","0,00558","0,129","0,432","105,997",249306,4,"38,83087",10,0,2
Secrets,OneRepublic,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,"0,516","0,764",2,"-6,223",1,"0,0366","0,0717",0,"0,115","0,376","148,021",224693,4,"26,66562",11,1,2
Secrets,The Weeknd,spotify:track:00NAQYOP4AmWR549nnYJZu,"0,665","0,771",0,"-5,779",1,"0,0533","0,0155","9,6E-06","0,46","0,764","109,945",265600,4,"97,29592",7,1,2
sekao,Delayde,spotify:track:4c2TiYoJHIjEPZ5syRZhsY,"0,616","0,375",5,"-16,921",1,"0,0405","0,905","0,896","0,332","0,333","159,972",132000,4,"33,38382",6,0,2
Sentimental X's,Broken Social Scene,spotify:track:6Zp2CzhzAbhSqtjrxBTG7y,"0,62","0,539",6,"-11,044",1,"0,0387","0,0244","0,692","0,109","0,396","149,92",340427,4,"23,24009",14,0,2
Sepulnation (Live),Sepultura,spotify:track:3QixUbHoETDAp6Y9x1riFh,"0,334","0,977",2,"-5,602",1,"0,134","0,000244","0,00155","0,872","0,0391","117,056",278133,4,"62,15702",7,0,2
Serotonin,In Her Own Words,spotify:track:7JeIpiCXappsI31Mg4BcWz,"0,376","0,945",1,"-4,917",0,"0,185","6,06E-05",0,"0,14","0,387","188,052",210750,4,"41,22986",11,0,2
Setting Fires,The Chainsmokers Featuring XYLO,spotify:track:2PC9Tl8SWVO2yhDDtJcrAi,"0,627","0,717",8,"-5,751",0,"0,0376","0,017",0,"0,261","0,561","105,05",247427,4,"47,15061",10,1,2
Seven,Sleeping At Last,spotify:track:7zbFh74zImpQho3btxuANN,"0,457","0,463",3,"-11,56",1,"0,0421","0,645","6,39E-05","0,108","0,117","119,827",261933,4,"36,94626",13,0,2
