dataset_of_80s_track,dataset_of_80s_artist,dataset_of_80s_uri,dataset_of_80s_danceability,dataset_of_80s_energy,dataset_of_80s_key,dataset_of_80s_loudness,dataset_of_80s_mode,dataset_of_80s_speechiness,dataset_of_80s_acousticness,dataset_of_80s_instrumentalness,dataset_of_80s_liveness,dataset_of_80s_valence,dataset_of_80s_tempo,dataset_of_80s_duration_ms,dataset_of_80s_time_signature,dataset_of_80s_chorus_hit,dataset_of_80s_sections,dataset_of_80s_target,dataset_of_80s_id_ano
One Of The Living,Tina Turner,spotify:track:7wFjrruuRzT6tE82AiBUio,"0,711","0,909",5,"-6,742",0,"0,0341","0,052","0,00369","0,0717","0,898","111,128",358373,4,"32,80359",19,1,5
One Step Closer,The Doobie Brothers,spotify:track:5MExTByQ0SqNrw5ivKggdB,"0,663","0,552",9,"-8,82",1,"0,0342","0,403",0,"0,0362","0,773","131,249",251893,4,"53,51212",12,1,5
One Thing Leads To Another,The Fixx,spotify:track:5B37ocpk2zxeZL1lq5F6ui,"0,789","0,945",5,"-5,219",0,"0,0482","0,198","3,11E-06","0,0617","0,965","136,745",199827,4,"37,31624",8,1,5
Oniro pedión tis gitoniás (Dream of urban children),Manos Hadjidakis,spotify:track:6zQ3LDEpevjCXMusUjHvVH,"0,358","0,133",8,"-19,169",1,"0,0414","0,764","0,000581","0,118","0,293","147,993",309507,4,"36,6698",13,0,5
Only For Love,Limahl,spotify:track:4eZF5WW8YnSPMpLWa2d80F,"0,739","0,594",11,"-14,543",0,"0,0416","0,149","0,000529","0,0512","0,96","140,237",236427,4,"53,00176",11,1,5
Only The Lonely,The Motels,spotify:track:1BZMMt9H0TheQGWQy44KmO,"0,649","0,313",8,"-16,631",1,"0,0339","0,0503","0,0017","0,0864","0,708","115,493",196200,4,"26,02442",8,1,5
Ontem,Jorge Aragão,spotify:track:6FEAIq5RxG4sA9GM5WFf0J,"0,429","0,739",2,"-6,233",1,"0,0489","0,435",0,"0,0555","0,402","85,359",265107,4,"28,60589",9,0,5
Operator,Midnight Star,spotify:track:4rLmt4hvKAx5C1PRpj1lg6,"0,804","0,827",11,"-8,188",0,"0,0441","0,0112","0,00388","0,0909","0,7","125,276",448240,4,"82,95411",16,1,5
Otis In The Dark,Otis Spann,spotify:track:6nNb8i8hEDDqwJlmfX1Ct4,"0,406","0,481",4,"-13,922",1,"0,0305","0,986","0,893","0,181","0,584","116,393",277800,4,"12,74363",14,0,5
Out Of Mind Out Of Sight,Models,spotify:track:7bdUKJBcNob37UCRAs1wC6,"0,628","0,771",6,"-13,637",0,"0,0536","0,0117","0,000986","0,203","0,793","122,091",217467,4,"49,31959",8,1,5
Out Of The Blue,Debbie Gibson,spotify:track:3A0wRQczzSNVtZfK8IBOMt,"0,655","0,649",10,"-10,018",1,"0,0295","0,0188","3,13E-06","0,186","0,75","125,592",233333,4,"32,24651",10,1,5
Outlaw,War,spotify:track:3tQO5AJkDV4qFs1GoUH59I,"0,816","0,611",2,"-9,513",1,"0,0644","0,0204","0,378","0,0982","0,842","130,285",302600,4,"37,3894",12,1,5
Outra Vez,Stan Getz,spotify:track:0ln3AOk7FHZSJSmt7YfHkW,"0,635","0,287",8,"-16,378",1,"0,0441","0,838","0,0779","0,142","0,537","90,241",399893,4,"72,34635",16,0,5
Outside My Window,Stevie Wonder,spotify:track:7fth5d5bhRQHq9VcVi1BuJ,"0,717","0,53",6,"-16,112",1,"0,0375","0,812","0,000186","0,237","0,711","114,405",330133,4,"22,93676",16,1,5
Outstanding,The Gap Band,spotify:track:6korvxtUEyt590jUFOfADm,"0,792","0,476",6,"-11,707",1,"0,0412","0,372","0,0157","0,027","0,82","98,871",375400,4,"33,7279",14,1,5
P.Y.T. (Pretty Young Thing),Michael Jackson,spotify:track:5lA3pwMkBdd24StM90QrNR,"0,888","0,815",11,"-4,909",0,"0,0404","0,23","0,000424","0,127","0,961","127,273",238733,4,"67,10734",9,1,5
Pacific 202,808 State,spotify:track:1nheoaEBmSRZKmwdZpDpvZ,"0,536","0,657",8,"-16,085",1,"0,0481","0,00613","0,339","0,0863","0,531","128,257",341307,4,"38,73637",13,0,5
Painted Moon,The Silencers,spotify:track:2BOdEwU54cnQhWpAqMUQqg,"0,611","0,668",9,"-10,164",1,"0,0318","0,0705","0,486","0,08","0,251","125,264",365000,4,"43,22434",15,1,5
Pamela,Toto,spotify:track:3LFdvM7nIV8t02zyhYLvJo,"0,584","0,414",9,"-16,409",0,"0,0289","0,13","0,000616","0,064","0,532","97,56",309533,4,"60,75856",14,1,5
Paper Wraps Rock,Momus,spotify:track:26TT1ywlRIIjrnF5aMO7HS,"0,407","0,306",9,"-15,735",0,"0,0537","0,337","3,58E-06","0,151","0,508","154,233",239533,4,"19,43087",12,0,5
Paperlate,Genesis,spotify:track:2GHCxqFK2xl4b0JRTl3v8s,"0,617","0,958",7,"-4,495",1,"0,0615","0,107","0,000146","0,376","0,774","121,817",203493,4,"35,02249",10,1,5
Paradise,Change,spotify:track:56nRvG4Te0dtmgxnhJBVm7,"0,825","0,941",9,"-5,072",1,"0,049","0,126","0,00137","0,421","0,838","115,391",312960,4,"68,46192",8,1,5
Party People (B Boy National Anthem) - Rubber Dub,Royal House,spotify:track:0uauOXVkWMm83gpyqHQ0Sy,"0,819","0,939",4,"-5,679",0,"0,162","0,036","0,121","0,346","0,832","122,219",343665,4,"59,29749",14,0,5
Passion,Rod Stewart,spotify:track:0vZCwj0Mq5uS8GwSIYo6Y7,"0,692","0,525",9,"-12,691",1,"0,0373","0,0212","0,0019","0,0944","0,0879","103,679",333200,4,"29,53221",17,1,5
Peanut Butter,Twennynine Featuring Lenny White,spotify:track:1avLYHHR0AEDmZVbicpWpu,"0,797","0,656",2,"-8,619",1,"0,0587","0,054","0,00205","0,131","0,962","119,456",217453,4,"38,41018",8,1,5
Perdóname. Olvídalo (with Juan Gabriel),Rocío Dúrcal,spotify:track:5ijugzGMjG0jmgkDkjotrh,"0,272","0,141",5,"-16,89",1,"0,0366","0,751",3E-06,"0,191","0,438","207,133",217067,4,"48,05954",10,0,5
Physical,Olivia Newton-John,spotify:track:3hVrI7snZMTmHCnbwME47u,"0,834","0,633",4,"-11,442",0,"0,0422","0,0631",5E-05,"0,313","0,904","123,815",224773,4,"46,3982",9,1,5
Piano Concerto No. 2 in F Major. Op. 102: II. Andante,Dmitri Shostakovich,spotify:track:7faWy3kAy0GkTqAzkUBhCf,"0,155","0,00395",0,"-39,307",0,"0,0413","0,985","0,875","0,0678","0,0478","176,976",362520,3,"45,99223",18,0,5
Play The Game,Queen,spotify:track:4b0mX1GtrQLiUW9jpb6Xcx,"0,382","0,698",5,"-5,772",1,"0,0321","0,337",0,"0,126","0,277","78,5",212533,4,"65,68711",5,1,5
Playing To Win,Little River Band,spotify:track:3bTC0dp9O6QH9YnOtrikc8,"0,654","0,948",7,"-5,273",1,"0,102","0,249",0,"0,204","0,848","130,557",179120,4,"30,30196",11,1,5
Playing With The Boys,Kenny Loggins,spotify:track:5mQYBoGU3BOAqiFq54b51i,"0,638","0,87",2,"-7,93",1,"0,0362","0,0885","8,96E-06","0,116","0,892","141,674",239267,4,"22,1579",15,1,5
Poison,Alice Cooper,spotify:track:5XcZRgJv3zMhTqCyESjQrF,"0,28","0,908",2,"-5,509",0,"0,109","0,0327","8,85E-06","0,18","0,26","118,698",270080,4,"36,90502",10,1,5
Political Song for Michael Jackson to Sing,Minutemen,spotify:track:2hPOhalhnij5ei9Y3VBgBQ,"0,538","0,895",1,"-8,629",1,"0,161","0,171","0,000601","0,115","0,74","171,858",91133,4,"49,21545",5,0,5
Pongamos Que Hablo de Madrid,Joaquín Sabina,spotify:track:4L3gOv26fhKuOZCOaZgQYj,"0,512","0,397",4,"-15,918",1,"0,0458","0,207","0,000193","0,147","0,532","158,145",245800,4,"17,3937",18,0,5
Pop Singer,John Mellencamp,spotify:track:74DprDeArqMMsyBv8hU1Sj,"0,724","0,841",7,"-5,318",1,"0,0271","0,038","4,62E-05","0,0258","0,924","112,518",168000,4,"46,75926",7,1,5
Pop Song,Lio,spotify:track:5cCwTzyMz0UtmdTDWMVPOD,"0,666","0,736",2,"-7,512",1,"0,0352","0,0572","0,00556","0,23","0,872","101,11",205547,4,"53,71973",9,0,5
Por Ti,Oscar Chavez,spotify:track:5yRsYFUzZma7IaXhROkuo8,"0,658","0,4",4,"-10,459",0,"0,0333","0,797","4,81E-05","0,236","0,517","110,102",167467,3,"50,86526",8,0,5
Port Royal,Running Wild,spotify:track:1iFhE5I3956lQPq24CWuJh,"0,35","0,78",7,"-11,907",1,"0,0388","0,00368","0,656","0,364","0,667","96,957",252000,4,"32,78882",11,0,5
Postcard Blues,Cowboy Junkies,spotify:track:3UJiiJddL5Ne9DJcXAUqai,"0,371","0,0209",5,"-29,912",0,"0,041","0,883","0,0397","0,111","0,219","120,478",202667,4,"22,50623",8,0,5
Pour Some Sugar On Me,Def Leppard,spotify:track:0PdM2a6oIjqepoEfcJo0RO,"0,267","0,953",1,"-4,899",0,"0,096","0,00211",0,"0,283","0,568","84,989",267307,4,"35,41114",10,1,5
Precious To Me,Phil Seymour,spotify:track:0uDbaQ0mUscJhYV2dn7bNm,"0,698","0,867",11,"-5,946",0,"0,0278","0,0184",0,"0,102","0,956","129,549",171160,4,"31,38554",10,1,5
Presence Of Love,The Alarm,spotify:track:5v2VrRd0Da8Vkl4iiB2KUg,"0,617","0,788",5,"-9,397",0,"0,0304","0,0744",0,"0,0477","0,584","121,017",252693,4,"31,55865",14,1,5
Primitive Love Rites,Mondo Rock,spotify:track:1An9Ozaa1lNAvMgwfFP1vj,"0,486","0,962",7,"-3,55",1,"0,141","0,0024","0,00823","0,125","0,711","173,237",290472,4,"45,29531",14,1,5
Primitive Painters - Remastered,Felt,spotify:track:6o9wJs3adON4L38SfeujWZ,"0,0819","0,779",9,"-5,73",1,"0,0434","0,00118","0,872","0,145","0,592","77,78",361293,4,"50,0606",12,0,5
Principal's Office,Young MC,spotify:track:2t8tS2m4ay8trF9rh28oLg,"0,835","0,799",1,"-4,649",1,"0,123","0,0887","1,06E-06","0,1","0,736","95,502",255947,4,"76,3063",9,0,5
Prisionero,Aries Vigoth,spotify:track:4wAS64HlOEgmIwaKjDURYy,"0,504","0,698",3,"-7,512",0,"0,032","0,736","0,00129","0,119","0,962","168,055",213108,3,"17,91605",14,0,5
Prisoner of Our Time,Running Wild,spotify:track:5fkwQo6Bnl9mNujBValIFR,"0,27","0,805",11,"-11,685",0,"0,0526","6,32E-05","0,00413","0,0774","0,546","142,147",326840,4,"83,2504",10,0,5
Promiscuity,Boytronic,spotify:track:3LIHq6XdE07ySkXDoBehvq,"0,587","0,783",8,"-12,003",0,"0,0341","0,00275","0,0227","0,19","0,939","133,693",254000,4,"58,93467",8,0,5
Prove Me Wrong,David Pack,spotify:track:0mDl2b9PWgXBk2b15jzJqz,"0,56","0,65",5,"-11,788",0,"0,0321","0,299","2,13E-05","0,112","0,926","161,929",261267,4,"49,24273",13,1,5
Punk Is Dead - Live,Crass,spotify:track:0nNFGuR7ODUFWsVCS7b6Lv,"0,312","0,765",10,"-9,277",1,"0,0951","0,00726","0,229","0,869","0,645","202,365",118880,4,"79,43024",3,0,5
Quando Gira o Mundo (Que no Se Acabe El Mundo),Fábio Jr.,spotify:track:5YHCFidy08VLuVGVLELptH,"0,578","0,509",9,"-10,379",1,"0,0284","0,377",0,"0,085","0,377","138,192",264973,4,"64,25149",9,0,5
Quién Diría,Ricardo Arjona,spotify:track:0zPmkE2lwjS5pP5e9XCD3Z,"0,616","0,528",7,"-9,422",1,"0,0307","0,364",0,"0,16","0,277","119,981",233107,4,"32,15838",9,0,5
R.O.C.K. In The U.S.A. (A Salute to 60's Rock),John Mellencamp,spotify:track:0lqfBvf1Gqmmt3l5Qeirlm,"0,433","0,958",9,"-4,009",1,"0,0818","0,00943","2,73E-06","0,227","0,874","164,009",174360,4,"17,59127",9,1,5
Raça Brasileira,Elaine Machado,spotify:track:6DQE4sctdVXuRBe63joewg,"0,549","0,592",2,"-6,817",1,"0,0469","0,681",0,"0,288","0,819","149,319",252200,4,"42,3071",14,0,5
Racer-X,Big Black,spotify:track:2EH0wWLnJXzp9fc2M1ZAmf,"0,648","0,703",4,"-10,193",1,"0,0969","9,59E-06","0,614","0,0504","0,5","154,962",240560,4,"17,3824",13,0,5
Radioactive,The Firm,spotify:track:0RslgVCtc9FCHd6z83YPkB,"0,579","0,601",9,"-14,415",0,"0,0337","0,163",0,"0,0536","0,615","106,2",169200,4,"17,38066",8,1,5
Rain Forest,Pierre Favre,spotify:track:2jocsWazY1EBhyPtk4RiNV,"0,315","0,271",8,"-28,678",1,"0,0765","0,866","0,317","0,104","0,0338","140,012",314227,5,"32,42211",20,0,5
Ramon,Laurie Anderson,spotify:track:2SdsDYc73J4G7SkE5hITIn,"0,698","0,393",9,"-17,827",1,"0,0275","0,587","0,00617","0,0525","0,698","104,599",305600,4,"22,00959",13,0,5
Rappin' Partee Groove (Club Version),Rappers Rapp Group,spotify:track:07jUY67aJN7oXXcoOPxEeG,"0,814","0,432",2,"-13,941",1,"0,239","0,38",0,"0,0983","0,906","112,473",351707,4,"40,53328",14,0,5
Real Love,Dolly Parton (Duet With Kenny Rogers),spotify:track:6cmv1w0ezmtjT1V61PG3lk,"0,437","0,476",7,"-10,545",1,"0,0334","0,183",0,"0,0419","0,846","200,469",233693,4,"19,60852",14,1,5
Rebel Yell,Billy Idol,spotify:track:4TIJ7zSBNejpoIPaWpWRKc,"0,53","0,864",4,"-4,948",0,"0,061","0,000753","0,000459","0,354","0,484","166,312",288533,4,"18,22209",15,1,5
Red Hot,Herb Alpert,spotify:track:4d72Ji9WZozN9rcpTM0VDC,"0,759","0,763",7,"-12,136",1,"0,0537","0,09","0,831","0,113","0,65","109,351",286105,4,"27,33236",12,1,5
Red Sharks,Crimson Glory,spotify:track:62AZ3W3P3Ti0J3a1SNkknj,"0,339","0,981",3,"-3,28",0,"0,148","0,000275","0,00457","0,205","0,542","126,623",287520,4,"37,88138",15,0,5
Respect,The Real Roxanne,spotify:track:0LLxSx72774Uc4mnAocMOj,"0,894","0,642",10,"-15,886",0,"0,0694","0,0413","0,000256","0,0696","0,912","112,031",258827,4,"52,31244",11,0,5
Respect Yourself,Bruce Willis,spotify:track:5GIyNhDmHO5oUI2CWyKQ2e,"0,726","0,739",7,"-7,115",0,"0,033","0,0725","1,48E-05","0,292","0,539","118,836",231560,4,"37,73972",13,1,5
Respighi: Ancient Aires And Dances,David Grisman,spotify:track:0UWILLY32Qg1fWLgQlx7nN,"0,603","0,156",0,"-19,628",0,"0,0387","0,955","0,791","0,317","0,661","106,002",152573,4,"46,50104",6,0,5
Ricky,"""""""Weird Al"""" Yankovic""",spotify:track:76QlOaKjVbxqduVcwcQZWx,"0,521","0,814",4,"-8,27",1,"0,108","0,066",0,"0,0868","0,972","153,747",157067,4,"20,40022",10,1,5
Ridge Road Gravel,Norman Blake,spotify:track:15KdIFSLpkeWxwMOVoLnxi,"0,639","0,15",2,"-18,53",1,"0,0357","0,822","0,0013","0,139","0,711","98,852",147627,4,"23,41037",8,0,5
Right Here Waiting,Richard Marx,spotify:track:4LFwNJWoj74Yd71fIr1W8x,"0,395","0,252",0,"-13,589",1,"0,0301","0,8",0,"0,101","0,126","177,679",264333,4,"27,91724",12,1,5
Right Next Door (Because Of Me),The Robert Cray Band,spotify:track:67mzUTffcYdKgFdBj2t1rp,"0,748","0,635",10,"-8,412",0,"0,0533","0,21","0,000824","0,129","0,727","87,533",258800,4,"71,88103",11,1,5
Right On Track,The Breakfast Club,spotify:track:3UiuKZWtgXjeAfnfGqIeu0,"0,763","0,824",1,"-10,054",0,"0,033","0,0613","4,45E-05","0,0226","0,947","116,975",256947,4,"26,8888",14,1,5
Rock & Roll - Under Your Spell - Remastered,Picture,spotify:track:5t6HNRyw2E9VTsH2GtLL5W,"0,322","0,878",2,"-6,325",1,"0,0588","0,000107","0,00211","0,26","0,152","110,775",456613,4,"19,87807",21,0,5
Rock Eta Rollin,Errobi,spotify:track:7ph9yrkpzd4HWQ42rUDgM2,"0,531","0,826",9,"-6,268",1,"0,0404","0,342","0,00207","0,0688","0,961","166,985",220000,4,"47,52136",10,0,5
Rock por la Vida,Miguel Cantilo,spotify:track:3Kd8TCNffyEPa3B9Xvh5kn,"0,503","0,838",2,"-6,352",1,"0,0895","0,00526","2,5E-05","0,0894","0,778","186,161",322600,4,"20,28649",17,0,5
Rock Steady,The Whispers,spotify:track:1YCsTFttuHAzgfEWKdOb9K,"0,927","0,832",10,"-7,665",0,"0,0604","0,0139","2,6E-06","0,0394","0,958","115,384",307773,4,"25,86191",14,1,5
Rock You,Helix,spotify:track:2sd8DUzBIaNBzkgEPGsHV6,"0,469","0,981",7,"-3,678",1,"0,102","0,0128","0,000467","0,514","0,217","101,717",173407,4,"50,12437",7,0,5
Rock You to Hell,Grim Reaper,spotify:track:7aopt0bV80oeNb9L6wCU3D,"0,442","0,954",9,"-8,98",0,"0,0798","0,00167","0,621","0,0818","0,221","92,877",240562,4,"44,94016",10,0,5
Rock'n'roll attitude,Johnny Hallyday,spotify:track:09RM6BfIallKcvTkPCw1jn,"0,669","0,884",9,"-8,28",1,"0,0283","0,0162","1,02E-06","0,126","0,721","114,393",218133,4,"40,34344",11,0,5
Rodent,Skinny Puppy,spotify:track:3Fv382oVGbqVZDaxqcKPDX,"0,63","0,744",2,"-9,126",1,"0,0437","0,000441","0,826","0,0703","0,567","108,802",348267,4,"16,16866",13,0,5
Roll With It,Steve Winwood,spotify:track:2QlPByrmEO9XciNBXCrawR,"0,759","0,645",0,"-13,352",1,"0,0276","0,07","0,0403","0,0986","0,954","117,254",320733,4,"34,02238",17,1,5
Románticos Al Rescate,Luis Enrique,spotify:track:1Z2Jt0qAio85pCd6f5t7Wg,"0,813","0,845",5,"-3,932",0,"0,0432","0,202",0,"0,214","0,913","87,407",291173,4,"16,18071",13,0,5
Roof Fight,Danny Elfman,spotify:track:3DSPWrv2I3nDjYIHuPnQo2,"0,283","0,29",2,"-20,951",0,"0,0547","0,386","0,689","0,136","0,107","104,002",81827,3,"25,32953",3,0,5
Room To Move,Animotion,spotify:track:42B6mMkWVI3sU7f14JTYJn,"0,5","0,813",10,"-10,397",0,"0,062","0,0256","0,000143","0,0607","0,704","200,713",276800,4,"29,31789",13,1,5
Rumors,Timex Social Club,spotify:track:4yCmtYi6veZS3FcH9lp4O7,"0,873","0,754",8,"-6,286",1,"0,0496","0,0377",0,"0,053","0,556","106,33",288554,4,"31,71657",12,1,5
Run Through the Jungle,The Gun Club,spotify:track:0zKTZNZCqBFldmf7jn40YC,"0,434","0,95",9,"-4,684",1,"0,0968","0,00557","1,5E-05","0,104","0,646","138,341",248560,4,"60,90287",10,0,5
Run To Me,Savoy Brown,spotify:track:7G9aAUW0AWBN8U10cuCP5o,"0,597","0,517",4,"-11,555",1,"0,0271","0,299","6,21E-06","0,167","0,362","97,795",225400,4,"34,89627",11,1,5
Runaway Rita,Leif Garrett,spotify:track:40nmiiOO6KT87CwLYwPkBh,"0,628","0,693",2,"-11,236",1,"0,0301","0,0562","0,00502","0,186","0,822","125,349",169533,4,"35,05368",9,1,5
Running Scared,The Fools,spotify:track:6Eh3AeywAyfaYbsDgt5Zsn,"0,498","0,542",9,"-7,245",1,"0,0451","0,431","7,68E-06","0,101","0,37","125,357",146400,3,"31,97441",8,1,5
Sally MacLennane,The Pogues,spotify:track:2779hybiMKwid1gcrFVMzH,"0,498","0,806",2,"-8,684",1,"0,0661","0,00269",0,"0,164","0,741","146,622",165493,4,"34,33646",8,0,5
Samba De Quena,Dutch Swing College Band,spotify:track:4FpwjjHcT2IzU3ceycdFHk,"0,64","0,648",4,"-8,93",0,"0,0413","0,582","0,459","0,119","0,931","105,167",136333,4,"27,11508",7,0,5
Samson And Delilah,Rev. Gary Davis,spotify:track:1v4OqleXWTeORpLcPtAxyH,"0,725","0,221",7,"-14,156",1,"0,0896","0,842","0,212","0,0773","0,686","122,577",233440,4,"22,72701",11,0,5
Sanctuary,Béla Fleck,spotify:track:3DwlNfiCQSdj0GOxYkR9Rq,"0,36","0,542",5,"-13,885",1,"0,0339","0,368","0,165","0,116","0,803","116,831",444907,4,"30,34574",17,0,5
Save Me,Brighton Rock,spotify:track:4ojfhSnJLfTss9CYG8yNXV,"0,497","0,812",7,"-14,401",1,"0,0464","0,0272","0,00115","0,278","0,305","136,373",210373,4,"30,69333",10,0,5
Se La,Lionel Richie,spotify:track:2UsHiSLRO9JlmGvfiNyHbY,"0,82","0,412",2,"-10,178",0,"0,0588","0,244","6,05E-06","0,0681","0,691","130,97",353653,4,"37,51955",15,1,5
Seasons,Charles Fox,spotify:track:2gRwQOZW4UyS8OqhDXscAo,"0,433","0,407",2,"-11,816",1,"0,0298","0,212","0,879","0,12","0,24","143,88",186853,4,"81,77841",6,1,5
See A Little Light,Bob Mould,spotify:track:7LdKMBKthcdBnAqlAIGqCB,"0,552","0,774",2,"-9,106",1,"0,0292","0,0168",0,"0,0701","0,783","110,906",212067,4,"24,02275",13,0,5
See-Through,Arthur Russell,spotify:track:75PUZF77gfPywWVp6C5DhW,"0,312","0,334",2,"-17,203",0,"0,0989","0,78","0,128","0,121","0,306","75,879",130000,3,"38,1283",8,0,5
Send One Your Love,Stevie Wonder,spotify:track:3GcHkmz4horYIEPYvdB0xF,"0,624","0,358",0,"-17,456",0,"0,0814","0,715","1,25E-05","0,0862","0,418","72,841",242333,4,"53,71651",9,1,5
Sequel,Harry Chapin,spotify:track:0HFW81AR9sO7FiCBy75O5b,"0,57","0,368",9,"-13,054",1,"0,0334","0,56",0,"0,155","0,445","129,421",398267,4,"41,61067",16,1,5
Seria Fantastic - En Directo,Joan Manuel Serrat,spotify:track:6icfNbSCHCEFCCD1ln01Lc,"0,413","0,419",9,"-9,678",1,"0,0576","0,885",0,"0,929","0,192","82,555",336347,5,"34,33664",12,0,5
Seven Year Ache,Rosanne Cash,spotify:track:2bYp7DYfjXULM24FUh9Z3Q,"0,747","0,568",9,"-8,651",0,"0,0319","0,475","0,000165","0,127","0,684","121,615",194853,4,"47,3396",9,1,5
Shake For The Sheik,The Escape Club,spotify:track:3No58kMPkXye4EP4iPOiOZ,"0,643","0,524",4,"-11,841",0,"0,172","0,00701","0,000202","0,309","0,551","200,348",242893,4,"19,70932",14,1,5
Shanghai Breezes,John Denver,spotify:track:5Dx2QCUDNoi398TKr3YwAv,"0,359","0,248",4,"-15,745",1,"0,0743","0,838","9,8E-06","0,815","0,436","133,787",177693,5,"40,84326",9,1,5
Shattered Badge,White Flag,spotify:track:3XNGFvUXgERxNoypbROtNg,"0,378","0,834",2,"-11,377",0,"0,0863","0,0175",0,"0,0917","0,627","140,159",123627,4,"41,229",3,0,5
She Said Destroy,Death In June,spotify:track:3xzFovJIze9M90Ya5rCXVV,"0,487","0,801",4,"-8,892",0,"0,109","0,273","0,769","0,122","0,281","125,648",213307,4,"30,34321",8,0,5
Shenandoah Breakdown,David Grisman,spotify:track:52tInKOmbjmNU6V7yqXD77,"0,307","0,864",9,"-9,79",1,"0,0558","0,57","0,967","0,754","0,962","177,677",76040,4,"44,19649",5,0,5
Sherry,Robert John,spotify:track:2QoIfpUVljDNuRedj6NJY0,"0,75","0,905",7,"-4,064",1,"0,0407","0,108","0,0106","0,36","0,826","117,372",191240,4,"50,33046",9,1,5
She's In Love With You,Suzi Quatro,spotify:track:045XVlFh8JdF93BYLOlLD8,"0,657","0,857",11,"-7,02",1,"0,0456","0,0716","1,52E-05","0,0774","0,624","125,858",212987,4,"26,56719",9,1,5
She's Playing Hell Trying To Get Me To Heaven,George Strait,spotify:track:21DmKjz0VgREmDbM9S2wf6,"0,703","0,35",2,"-17,997",1,"0,0294","0,212","5,55E-06","0,108","0,734","130,49",161867,4,"25,02284",9,0,5
Shop,Nobuo Uematsu,spotify:track:76ZsDxPf4pWvHkItP5mjEU,"0,279","0,224",0,"-13,159",1,"0,043","0,62","0,024","0,0892","0,964","197,962",81693,3,"48,90032",4,0,5
Should I Stay Or Should I Go,The Clash,spotify:track:39shmbIHICJ2Wxnk1fPSdz,"0,742","0,833",2,"-6,463",1,"0,115","0,079",0,"0,384","0,816","113,375",188987,4,"38,80167",8,1,5
Should've Known Better,Richard Marx,spotify:track:5j1zOOvkxxe4uZZ2Jgl8r4,"0,548","0,704",8,"-13,061",1,"0,0402","0,0751","0,00051","0,0463","0,682","169,119",250240,4,"35,5022",10,1,5
Si Alguien Lo Quiere Saber,Gualberto Ibarreto,spotify:track:4iWCmzc1V61nHbyDmXBbpt,"0,519","0,435",6,"-8,844",0,"0,0322","0,882","6,55E-06","0,172","0,485","97,437",274560,4,"28,36608",17,0,5
Si Amanece,Rocío Jurado,spotify:track:1mMopnnGzfAHuZXn8M34gD,"0,335","0,0945",11,"-19,937",1,"0,0441","0,672",0,"0,129","0,161","71,17",221200,3,"63,24384",10,0,5
Si j'étais président,Gerard Lenorman,spotify:track:00YGCgT3I93nmiipWK0zMw,"0,543","0,683",11,"-8,068",1,"0,23","0,444",0,"0,176","0,891","106,531",227120,4,"32,71072",15,0,5
Sign 'O' The Times,Prince,spotify:track:4Yenz5JZZOUiZSeyKY8bDz,"0,701","0,515",10,"-6,551",1,"0,0988","0,00843","0,025","0,0772","0,549","197,768",302760,4,"30,98756",13,1,5
Sin Tu Latido,Luis Eduardo Aute,spotify:track:5c6OaqhGZq0thRc56z5nAn,"0,658","0,368",9,"-14,14",1,"0,0424","0,641","1,76E-06","0,0806","0,663","119,651",301027,4,"41,0449",16,0,5
Sirigaita - Remasterizado,Lulu Santos,spotify:track:6vthM6KafJlozTMezimrnA,"0,778","0,509",4,"-10,388",1,"0,0407","0,478","0,0025","0,0736","0,858","83,318",203640,4,"50,80882",11,0,5
Sisters Of The Moon,Fleetwood Mac,spotify:track:7Gjj6NxSsVwXfOXUjvjCXv,"0,685","0,526",9,"-8,849",0,"0,03","0,0313","0,395","0,11","0,455","114,992",283013,4,"44,69315",8,1,5
Sitting At The Wheel,The Moody Blues,spotify:track:43raN5DVWdhYxSZ16aF5Ap,"0,484","0,929",9,"-7,407",1,"0,129","0,0702",0,"0,627","0,443","141,422",339440,4,"74,76047",12,1,5
Situation,Yaz,spotify:track:1QlogZxaAT35c3HqjJt1JH,"0,761","0,413",6,"-16,138",1,"0,0595","0,0107","0,479","0,0442","0,428","118,727",346800,4,"40,67695",15,1,5
Skateaway,Dire Straits,spotify:track:7dRrGFypClyo0iNxSyxpnD,"0,523","0,707",7,"-12,19",1,"0,0318","0,119","0,00409","0,0794","0,609","116,196",378960,4,"21,12216",11,1,5
Skin Deep,Cher,spotify:track:2dP49Fdo10UBDjn1YIYbpS,"0,688","0,714",5,"-11,541",1,"0,0355","0,085","1,06E-05","0,318","0,956","125,754",257040,4,"25,6655",11,1,5
Sleep. Sleep. Sleep,Duke Ellington,spotify:track:6LEIAoV2DISjdjJpNGwwYK,"0,585","0,252",5,"-11,672",0,"0,0336","0,575","0,0828","0,134","0,453","107,943",166933,4,"32,96129",7,0,5
Slow Hand,The Pointer Sisters,spotify:track:3fvDLsiTHPQNgzuMd3Mpb5,"0,826","0,558",6,"-7,766",1,"0,0322","0,403","1,94E-05","0,0631","0,359","110,77",231960,4,"45,15193",10,1,5
Slow Kill,Fields Of The Nephilim,spotify:track:3AKzRH32S4Jc5Ge4RFp5WG,"0,296","0,547",4,"-15,115",0,"0,0327","0,000291","0,0136","0,372","0,49","148,775",224360,4,"53,02555",11,0,5
