dataset_of_70s_track,dataset_of_70s_artist,dataset_of_70s_uri,dataset_of_70s_danceability,dataset_of_70s_energy,dataset_of_70s_key,dataset_of_70s_loudness,dataset_of_70s_mode,dataset_of_70s_speechiness,dataset_of_70s_acousticness,dataset_of_70s_instrumentalness,dataset_of_70s_liveness,dataset_of_70s_valence,dataset_of_70s_tempo,dataset_of_70s_duration_ms,dataset_of_70s_time_signature,dataset_of_70s_chorus_hit,dataset_of_70s_sections,dataset_of_70s_target,dataset_of_70s_id_ano
Ooh Baby Baby,Linda Ronstadt,spotify:track:4FLEKG82bHeT2olTM8E2Fy,0.46,"0,264",7,"-9,492",1,"0,0329","0,771","9,92E-05","0,0962","0,337","166,446",201800,3,"39,47818",10,1,4
Opalizacja,Adam Makowicz,spotify:track:1vxiiJhnqJGgKe7KPUBWVG,0.483,"0,0171",0,"-27,194",1,"0,0506","0,995","0,931","0,071","0,0398","131,332",243053,4,"64,25473",10,0,4
Orgasm Addict - 2001 Remastered Version,Buzzcocks,spotify:track:3K6mPAaaOWaDDR0l0OjhOE,0.353,"0,883",4,"-6,577",1,"0,15","0,000782",0,"0,248","0,65","92,634",122960,4,"30,79442",5,0,4
Our House,"Crosby, Stills, Nash & Young",spotify:track:2hitsKa8SthKhRJBXUHbIv,0.593,"0,205",9,"-14,601",1,"0,0479","0,896","5,46E-05","0,119","0,377","140,279",179760,4,"31,51557",9,1,4
Outside Woman,Bloodstone,spotify:track:5LXkyjFBTomtTVquFDsWbr,0.393,"0,45",6,"-10,626",0,"0,131","0,0216","8,21E-05","0,443","0,389","149,67",217333,3,"31,32584",12,1,4
Pai e Mãe,Gilberto Gil,spotify:track:59w0sJFmdFD9oAfMm5WRT3,0.449,"0,303",2,"-11,19",1,"0,0293","0,76","4,69E-06","0,396","0,615","77,325",234480,4,"77,5081",10,0,4
Paper Roses,Marie Osmond,spotify:track:00oIqmk1eRn9D2y8BzNLS1,0.359,"0,504",8,"-10,555",1,"0,0349","0,272","1,52E-05","0,332","0,73","114,172",158973,4,"35,70445",10,1,4
Paradise By The Dashboard Light,Meat Loaf,spotify:track:2g7gviEeJr6pyxO7G35EWQ,0.326,"0,872",2,"-7,602",1,"0,122","0,214",0,"0,461","0,492","173,381",508333,4,"54,93251",18,1,4
Paranoid,Black Sabbath,spotify:track:1Y373MqadDRtclJNdnUXVc,0.415,"0,658",4,"-12,051",0,"0,0696","4,52E-05","0,000735","0,176","0,45","163,015",168406,4,"24,03583",11,1,4
Paranoid,The Dickies,spotify:track:0ttUuij1GDXSmyKV6PVLDz,0.313,"0,824",4,"-7,25",0,"0,0473","0,0231","1,99E-05","0,387","0,496","101,988",126400,4,"20,99134",9,0,4
Part Time Love,Ann Peebles,spotify:track:30lLlmQZBHsiVLNcTKpqjd,0.777,"0,457",0,"-11,894",1,"0,0333","0,0621","0,000265","0,137","0,854","99,646",174973,4,"25,14394",10,1,4
Passarinho Cantou / Madalena / Deixa Eu Dizer / Água Rolou Nº 1,MPB4,spotify:track:64jetiLb10Fml8vvK0ZJue,0.595,"0,716",2,"-7,803",1,"0,262","0,46",0,"0,626","0,693","87,889",224745,4,"56,50147",11,0,4
Passenger of the Dark,Jean-Luc Ponty,spotify:track:0msOwaNnAs97fd3yM2ZzEk,0.447,"0,518",10,"-13,012",0,"0,0392","0,132","0,849","0,119","0,593","147,848",258827,4,"40,07034",10,0,4
Peace - Instrumental,Tommy Flanagan,spotify:track:7ck5U731ElPTVayRHzeMsb,0.432,"0,0603",0,"-26,815",0,"0,0354","0,96","0,909","0,0939","0,0408","60,186",373800,4,"40,7609",15,0,4
Peace On Earth - Concert In Japan,John Coltrane,spotify:track:14dohvACgLTGJJ05ZN24hg,0.287,"0,514",8,"-11,735",1,"0,0481","0,576","0,107","0,696","0,549","89,031",1501133,4,"42,49608",70,0,4
Peace Will Come (According To Plan),Melanie,spotify:track:1lMhE01kAot77D8M17ac3m,0.37,"0,295",8,"-7,307",1,"0,0278","0,567","1,91E-06","0,146","0,269","132,453",199027,4,"43,80021",9,1,4
People Are Changin',Timmy Thomas,spotify:track:0TFrVhKOpOlQDs8paaoGny,0.961,"0,537",5,"-9,668",0,"0,0861","0,296","0,698","0,109","0,766","108,826",227267,4,"44,37823",11,1,4
People Gotta Move,Gino Vannelli,spotify:track:2ZZrWIvrGh6P6Hhabf8FtB,0.739,"0,621",7,"-13,604",1,"0,0452","0,215","0,0161","0,0557","0,721","117,11",201600,4,"50,59467",10,1,4
Phantom Writer,Gary Wright,spotify:track:7smZ1fdUjFYNHCOhV7aoAs,0.605,"0,562",9,"-8,725",1,"0,0274","0,0134","0,000598","0,05","0,225","112,327",214920,4,"19,73041",10,1,4
Pieces Of April,Three Dog Night,spotify:track:3VpMHLn9w0jWjvAsgpYvyz,0.558,"0,211",10,"-17,965",1,"0,0314","0,688","0,000496","0,114","0,431","89,343",250627,4,"34,56019",9,1,4
Pilot To Paradise,Eloy,spotify:track:0i7spkaohyCaP4ouxzpf1u,0.275,"0,478",9,"-10,091",0,"0,0342","0,0276","0,585","0,102","0,356","121,038",422120,4,"59,70238",14,0,4
"Pinball Wizard/See Me, Feel Me",The New Seekers,spotify:track:561H1vi4xYPD0uQ5EOPrch,0.475,"0,468",6,"-11,869",1,"0,0427","0,229","1,83E-06","0,536","0,542","130,239",183667,4,"43,45311",8,1,4
Plain Jane,Sammy Hagar,spotify:track:6px77nsx8HmckG9YuKmiP2,0.677,"0,616",2,"-13,019",1,"0,0306","0,0404","1,76E-05","0,0704","0,824","125,969",229267,4,"43,67067",11,1,4
Plan 9 Channel 7,The Damned,spotify:track:4Jyhk9OFqo9sjdfZ2RD2Mu,0.203,"0,954",0,"-8,59",1,"0,0867","0,00653","0,0991","0,432","0,214","158,776",308586,4,"49,51498",14,0,4
Police in Mississippi blues,Sonny Boy Nelson,spotify:track:3o3eBAtkj1kpLazdHlaENU,0.692,"0,196",8,"-14,107",1,"0,0368","0,942","0,537","0,0814","0,358","88,649",215053,4,"20,71576",9,0,4
Pongiste De Tous Les Pays....,Komintern,spotify:track:4WZizzvJthdknxYLT1zNDP,0.459,"0,508",8,"-11,801",1,"0,169","0,88","0,000794","0,187","0,493","119,383",147413,4,"47,38202",7,0,4
Porque?,Reginaldo Rossi,spotify:track:28KC2wl7jDv6Ms1Uc0OMpm,0.669,"0,547",1,"-9,873",0,"0,0576","0,353",0,"0,0515","0,73","131,073",141067,4,"28,79763",6,0,4
Power Of Love,Martha Reeves,spotify:track:0ZfdsiSnP8mriYwpP2EohO,0.669,"0,85",2,"-6,274",1,"0,0603","0,191","6,37E-05","0,0644","0,878","113,03",204133,4,"33,97471",9,1,4
Powwow The Indian Boy,Hot Rize,spotify:track:0P5Ke3ob9pGtdkam5f2Ul3,0.403,"0,544",2,"-13,573",1,"0,0359","0,591","0,917","0,0537","0,908","135,904",186493,4,"32,82886",10,0,4
Pra Você Tudo é Difícil,Reginaldo Rossi,spotify:track:1PdXJ1Hjy0v51lh6gDjZji,0.638,"0,719",5,"-9,205",1,"0,0673","0,53",0,"0,302","0,706","124,806",129933,4,"40,2698",6,0,4
Presbyterian Guitar,John Hartford,spotify:track:40ChAuoodhjwPKcvb73q03,0.543,"0,166",10,"-20,402",1,"0,0579","0,777","0,882","0,152","0,583","134,404",121747,4,"39,78899",6,0,4
Pretty Girls,Melissa Manchester,spotify:track:0hujWZt6bmQJawM9PQWVHR,0.687,"0,918",1,"-4,767",1,"0,0498","0,171","0,000586","0,33","0,859","122,725",233080,4,"25,0222",12,1,4
Primavera - 1945,Ennio Morricone,spotify:track:0Q17mJIn0GvqAzfwqbwpfU,0.133,"0,266",4,"-15,701",0,"0,0339","0,964","0,852","0,0839","0,0768","88,49",129307,4,"22,30194",9,0,4
Problem Child,The Damned,spotify:track:1KMl2CDfYirS98Yx6u242K,0.61,"0,854",1,"-8,857",0,"0,127","0,258",0,"0,208","0,667","143,806",132133,4,"21,32491",8,0,4
Psychedelic Shack,The Temptations,spotify:track:5kx4xMErn45NZvEChKiqdo,0.663,"0,822",5,"-13,119",0,"0,059","0,199","8,69E-06","0,0626","0,818","108,94",230293,4,"60,05568",8,1,4
Psycho Mafia,The Fall,spotify:track:4TymgNWHHSsT7tkAnhOCuu,0.3,"0,894",4,"-6,108",1,"0,261","0,000233","0,00022","0,307","0,801","180,043",134600,4,"44,17324",5,0,4
Pua Kukui,Gabby Pahinui,spotify:track:3Zc3GJyUPUotDpXWfzt2kJ,0.503,"0,719",5,"-11,426",0,"0,0412","0,726","0,000133","0,252","0,803","95,366",234453,4,"27,92146",13,0,4
Put Your Hands Together,The O'Jays,spotify:track:6LhXQZ3tyooLASS2yJa5oe,0.584,"0,759",7,"-7,375",1,"0,0917","0,445","5,27E-06","0,166","0,748","141,082",246427,4,"53,90509",8,1,4
"Que Si, Que No... Lo Mismo Me Da",Facundo Cabral,spotify:track:7fyE1TpUA6LiJlRLCfWZR6,0.737,"0,173",7,"-9,63",1,"0,0863","0,931",0,"0,106","0,382","76,937",341573,3,"23,0717",17,0,4
Questions and Conclusions,Black Heat,spotify:track:3keqvEnmiZfDZoeTa6EWAd,0.623,"0,729",7,"-9,87",1,"0,0553","0,0613","0,0347","0,0392","0,841","127,64",256747,4,"24,47229",13,0,4
Quiet Times - Instrumental,Ron Carter,spotify:track:1AgQ9qsIX0FE5xxLBlwVjR,0.417,"0,236",7,"-19,005",1,"0,0443","0,729","0,873","0,111","0,13","145,16",469573,3,"18,6325",24,0,4
Race Among The Ruins,Gordon Lightfoot,spotify:track:1SAiMVOIMzwcm5VDBACiFI,0.594,"0,614",4,"-13,915",1,"0,0423","0,323","9,89E-05","0,152","0,557","93,431",198307,4,"22,71047",7,1,4
Rain & Thunder 6,Nature's Mystic Moods,spotify:track:2gn1SaTJUVq9s2YusoNMsz,0.224,"0,91",9,"-25,863",0,"0,0514","0,00175","0,956","0,26","0,027","99,569",25907,4,0,2,0,4
Rainbow,Francis Lai,spotify:track:1POcc8tOWHJoZwI4Eu7XQ5,0.683,"0,575",7,"-14,056",1,"0,038","0,395","0,0223","0,0587","0,933","94,418",275067,4,"63,86293",12,0,4
Rapid Fire,Black Heat,spotify:track:5aZrO3Gf1nHWml6LE1QSSR,0.681,"0,475",4,"-15,496",1,"0,0382","0,059","0,825","0,0617","0,809","100,662",93813,5,"32,27856",5,0,4
Rapsodie (for orchestra with saxophone solo) - 1998 Remastered Version,Claude Debussy,spotify:track:08bVIbOwmYS57X8s0BDtJE,0.148,"0,136",9,"-19,833",1,"0,0401","0,967","0,838","0,0486","0,0382","93,542",609827,4,"44,96507",27,0,4
Rattlesnake,Ohio Players,spotify:track:4KWgms1Z4m3CwZhYRdMn3o,0.627,"0,836",5,"-10,635",1,"0,047","0,00375","0,114","0,191","0,947","88,703",182773,4,"49,85916",6,1,4
Reach Out And Touch (Somebody's Hand),Diana Ross,spotify:track:1X3aOfOAtg26Z1oZkf9kJh,0.525,"0,673",5,"-7,611",1,"0,0355","0,578",0,"0,272","0,524","134,375",188200,3,"60,32821",7,1,4
Reach Out I'll Be There,Diana Ross,spotify:track:0Uoy6VBK6vAVVkClwq4a8w,0.345,"0,589",4,"-8,672",0,"0,0967","0,687","0,000654","0,0807","0,658","167,528",334973,4,"44,55142",15,1,4
"Reach Out, I'll Be There",Gloria Gaynor,spotify:track:6c8skuzxoXoJycQPpNpqrj,0.645,"0,597",6,"-12,989",1,"0,0305","0,00384","1,79E-06","0,0819","0,88","121,838",257667,4,"23,42088",10,1,4
Red Wing - Live,Lester Flatt,spotify:track:7ECVGrNcf3zEIkcqN1ECPw,0.608,"0,639",7,"-14,352",1,"0,0463","0,459","0,0697","0,15","0,964","123,84",173067,4,"91,32913",6,0,4
Reeling In The Years,Steely Dan,spotify:track:3Xe4JagghOfs9NF1xaqbb8,0.52,"0,734",2,"-10,375",1,"0,0375","0,117",0,"0,089","0,732","135,17",278800,4,"44,62525",13,1,4
Reflejo De Luna - Instrumental,Paco de Lucía,spotify:track:6NvF3oNEw5VpGkJZoARouT,0.239,"0,246",9,"-16,477",1,"0,0619","0,967","0,801","0,113","0,346","77,4",234027,4,"46,91032",10,0,4
Reject of Society,Crass,spotify:track:18eNASEiuAhO2ML5LBIoG4,0.355,"0,968",7,"-4,687",1,"0,189","0,0504",0,"0,13","0,768","181,291",66800,3,"25,23004",6,0,4
Reject of Society,Crass,spotify:track:74on1mEph1jZeqFxr57AGW,0.455,"0,905",7,"-7,166",1,"0,113","0,0193",0,"0,0656","0,69","181,592",66813,3,"33,40568",5,0,4
Reminiscing,Little River Band,spotify:track:34D6mvDTAPypm92EPs8Rxa,0.54,"0,465",7,"-11,259",1,"0,0302","0,652","0,00544","0,132","0,341","94,731",253080,4,"22,42837",15,1,4
Retrato,Oswaldo Montenegro,spotify:track:3629PLPikTGccjvROzGjQ3,0.328,"0,551",4,"-8,848",1,"0,0795","0,755",0,"0,0905","0,485","81,134",194293,3,"32,8039",8,0,4
Ridin' My Thumb To Mexico,Johnny Rodriguez,spotify:track:4cts2JWIBKsSyMuclg7yZP,0.628,"0,321",1,"-9,718",1,"0,0292","0,972","1,01E-05","0,253","0,666","90,259",126200,4,"36,82787",6,1,4
Riding the Waves,Blueridge Mountain Bluegrass Band,spotify:track:0lbER7xgvCJXEyAQ0mNwsj,0.394,"0,588",7,"-13,575",1,"0,0331","0,0128","0,962","0,253","0,96","131,257",155404,4,"28,77847",11,0,4
Right Down The Line,Gerry Rafferty,spotify:track:2Xb6wJYGi0QXwURw5WWvI5,0.783,"0,322",0,"-15,091",1,"0,0343","0,213","0,00243","0,114","0,77","128,226",267773,4,"56,22086",10,1,4
Rip Off,Sham 69,spotify:track:3vbYUYreAgEQ6nWBPt65nJ,0.313,"0,83",1,"-6,786",0,"0,234","0,0132",0,"0,748","0,706","85,428",128333,4,"43,30035",8,0,4
Rising Sun,Kitaro,spotify:track:3eFvPXHvHhjCbi48GaDVGq,0.137,"0,312",6,"-13,207",0,"0,0357","0,398","0,0969","0,718","0,0372","87,954",384133,4,"49,56454",14,0,4
Riversong,Tonto's Expanding Head Band,spotify:track:6jGNKtvSlqYLpDwF2hH9bx,0.177,"0,22",1,"-18,357",1,"0,0358","0,944","0,871","0,0953","0,0813","85,166",477960,3,"37,30993",20,0,4
Rivoluzione - Soundtrack,Ennio Morricone,spotify:track:5E8lLfmStevBom5LDNOK5P,0.668,"0,391",9,"-8,654",0,"0,0274","0,0663","0,0838","0,111","0,342","110,408",276200,4,"28,42033",15,0,4
Rock & Roll Runaway,Ace,spotify:track:2WB9JEZNgw2K9t1RECfpqq,0.551,"0,413",4,"-14,871",1,"0,0332","0,165","0,533","0,0826","0,849","172,253",188387,4,"34,65784",10,1,4
Rock Action,Iggy Pop,spotify:track:6X5u5Jd6QL1wm106ghh8BT,0.285,"0,762",5,"-7,968",1,"0,0489","0,000253","0,0798","0,437","0,422","103,102",350773,4,"53,37646",14,0,4
Rock And Roll,Led Zeppelin,spotify:track:4PRGxHpCpF2yoOHYKQIEwD,0.317,"0,887",9,"-7,292",1,"0,0375","0,000582","0,00258","0,0891","0,871","169,613",220561,4,"23,55786",14,1,4
Rock And Roll en la Plaza del Pueblo,Tequila,spotify:track:5fCYRuYxc1ox7yWKcKD6tf,0.423,"0,909",7,"-2,438",1,"0,0801","0,00451","1,71E-05","0,279","0,65","151,643",180267,4,"25,8411",10,0,4
Rock And Roll Music,The Beach Boys,spotify:track:0qbVccbQLEMbfJcI5wNLTJ,0.694,"0,722",4,"-5,505",1,"0,128","0,297",0,"0,0383","0,961","143,942",150933,4,"62,10272",6,1,4
Rock del Narigón,Telegraph Avenue,spotify:track:1XhE3ZzPFmocc9ynPqaEwQ,0.497,"0,839",9,"-6,286",1,"0,0832","0,107","0,021","0,187","0,67","107,167",166827,4,"26,03946",8,0,4
Rock Island Line,Johnny Cash,spotify:track:3AHbmf5Jt282ebdkGWwozI,0.6,"0,601",1,"-9,165",1,"0,244","0,523",0,"0,123","0,653","125,262",129585,4,"23,95848",7,1,4
Rock 'N Roll Soul,Grand Funk Railroad,spotify:track:2xoB9tMHfpQbDK4nqIFXsX,0.442,"0,972",11,"-3,14",0,"0,104","0,00133","0,0237","0,975","0,434","126,396",244307,4,"22,70671",12,1,4
Rock Steady,Aretha Franklin,spotify:track:7rvGZDlfqCjY9EWEUg3Xs6,0.749,"0,752",7,"-10,3",1,"0,126","0,0108","0,0954","0,235","0,887","104,7",193573,4,"44,2073",7,1,4
Rock The Boat,The Hues Corporation,spotify:track:7fu3Tv5rcoGD1PZV7s57WW,0.597,"0,581",3,"-9,72",1,"0,0449","0,257",0,"0,105","0,885","107,202",202573,4,"33,37936",7,1,4
Rockin' Robin,Michael Jackson,spotify:track:63gcHyuhAC8G2C0bVQUOJI,0.622,"0,721",10,"-8,224",1,"0,0983","0,24","7,88E-05","0,271","0,968","173,395",154840,4,"20,83712",10,1,4
Rockin' With The King,Canned Heat,spotify:track:0480upMLw8JIb9IBBUouYK,0.538,"0,948",5,"-3,478",1,"0,0633","0,428","0,000277","0,384","0,897","148,317",197200,4,"50,85504",10,1,4
Rocky,Austin Roberts,spotify:track:3MOS4dRmZAIOpz3Vm817TO,0.595,"0,545",0,"-11,741",1,"0,0405","0,277",0,"0,0725","0,883","142,329",222013,4,"46,63707",12,1,4
Rocky Mountain Way,Joe Walsh,spotify:track:2XHjFJVXYlEzoDvN82h8s5,0.493,"0,376",4,"-15,045",1,"0,0435","0,0241","0,792","0,102","0,419","86,47",315400,4,"49,44762",14,1,4
Romaria,Renato Teixeira,spotify:track:6i6Jf2oHPiAKWbYJupnRvy,0.375,"0,36",2,"-9,408",1,"0,028","0,41","9,62E-06","0,0769","0,371","91,779",244187,3,"48,53152",10,0,4
Rose Garden,Lynn Anderson,spotify:track:5YwgJ6lpZ3SiAQwBEpjqey,0.589,"0,501",0,"-11,665",1,"0,031","0,168",0,"0,0741","0,969","131,064",175867,4,"45,59182",9,1,4
Royal Hawaiian Hotel,Gabby Pahinui,spotify:track:0o6MpY61awj7EaH17V29wI,0.523,"0,485",10,"-14,655",1,"0,0342","0,456","0,00111","0,327","0,931","152,205",202680,4,"46,70307",7,0,4
Rumour Has It,Donna Summer,spotify:track:0VNF64BVpiv284gQZQz8N8,0.903,"0,714",2,"-12,426",1,"0,0431","0,0109","0,000187","0,0745","0,979","130,669",294104,4,"33,73541",16,1,4
Running fast,Stefano Torossi,spotify:track:0wOiCSxhbj4rPmbXQxU2ld,0.464,"0,896",5,"-12,337",0,"0,045","0,0298","0,563","0,11","0,845","138,79",266800,4,"21,9368",18,0,4
Running On Empty,Jackson Browne,spotify:track:6aqm56xP40foYBBtAWWrnY,0.541,"0,711",9,"-13,492",1,"0,0383","0,0635","0,0201","0,719","0,588","136,58",291893,4,"48,7823",12,1,4
S.O.S.,ABBA,spotify:track:5pMmWfuL0FTGshYt7HVJ8P,0.393,"0,719",5,"-4,773",1,"0,0279","0,0629","0,00432","0,219","0,497","124,353",201360,4,"76,67931",7,1,4
Sad Funk,Little Sonny,spotify:track:6biSYHE969vJmqDyH0dwUq,0.498,"0,668",4,"-9,657",1,"0,0345","0,0559","0,767","0,145","0,763","95,86",185093,1,"32,0746",7,0,4
Sahara Sunrise,John Cameron,spotify:track:2MxBx5PeFrnEXTwHFhbbdz,0.26,"0,108",9,"-25,061",0,"0,0781","0,983","0,926","0,0689","0,517","78,227",184480,4,"91,87284",6,0,4
Said No Word,Kayak,spotify:track:2PI5vqHHSADxTNMbNWj9tv,0.29,"0,72",9,"-10,138",0,"0,0422","0,112","0,0369","0,922","0,648","153,541",315027,4,"43,20863",13,0,4
Samba De Orly,Chico Buarque,spotify:track:39HKNEpQz75dCJqDxH0xuD,0.505,"0,611",0,"-8,636",1,"0,123","0,0367","8,79E-05","0,358","0,786","103,757",159600,4,"36,17113",6,0,4
Samba Do Avião,Gilberto Gil,spotify:track:1iM7zeZUq168HPHorJsZwa,0.761,"0,784",7,"-9,61",1,"0,0583","0,688","0,00714","0,057","0,713","91,881",213080,4,"47,96979",7,0,4
Samba Em Preludio - Live,Vinícius de Moraes,spotify:track:7yYKjc8k6UrqeBig0bDeFy,0.564,"0,358",11,"-18,295",0,"0,187","0,828","0,00362","0,109","0,429","119,198",243787,4,"90,8584",9,0,4
San Vicente - Ao Vivo,MPB4,spotify:track:01JLngFP68qtFRyA6JXdi7,0.448,"0,691",9,"-8,304",1,"0,0715","0,972","0,256","0,717","0,444","98,492",156744,4,"35,28634",7,0,4
Sand in My Joints - 2006 Remastered Version,Wire,spotify:track:44e4nrz3QBTLrM7PNfJOD1,0.177,"0,775",2,"-6,454",1,"0,0493","0,213","0,62","0,275","0,495","208,615",110800,4,"40,19274",6,0,4
Satin Doll,Gene Ammons,spotify:track:0XW13FZGMZpZyxEjQcG3tk,0.671,"0,255",4,"-16,456",0,"0,0851","0,648","0,125","0,11","0,499","123,985",404067,4,"43,31037",15,0,4
Saturday Night Special,Lynyrd Skynyrd,spotify:track:0ZQmpf5gk4k5VMopcAtyAc,0.558,"0,563",9,"-11,259",1,"0,0543","0,0146","0,000195","0,273","0,617","120,99",309667,4,"18,69499",15,1,4
Saturday Nite,"Earth, Wind & Fire",spotify:track:1XCt27nKEY66dBkvBWBmnV,0.663,"0,729",4,"-10,704",1,"0,0556","0,117","0,0138","0,672","0,963","106,213",242067,4,"41,23818",11,1,4
Satyagraha: Tolstoy Farm,Philip Glass,spotify:track:5DkcU8AR3kNDVpj7YFwKwd,0.22,"0,189",9,"-17,022",0,"0,0375","0,979","0,397","0,0902","0,15","108,505",298240,3,"36,03468",13,0,4
Save Your Kisses For Me,Brotherhood Of Man,spotify:track:0E19RAvUkhjMM0rdICkidE,0.544,"0,556",7,"-11,006",1,"0,0887","0,303",0,"0,107","0,835","184,809",184733,4,"26,08479",10,1,4
Scènes De Foule Et De Poursuite Pendant Le Carnaval,François Bréant,spotify:track:6TbYa8E3gp1hGMlF89JDHZ,0.55,"0,69",3,"-12,606",1,"0,0443","0,0878","0,902","0,317","0,488","113,557",232187,4,"25,28416",11,0,4
School's Out,Alice Cooper,spotify:track:5Z8EDau8uNcP1E8JvmfkZe,0.294,"0,745",5,"-9,138",1,"0,0461","0,05","0,125","0,676","0,347","134,364",210107,4,"37,09728",11,1,4
Scimitar,Collin Walcott,spotify:track:3Euhn7q7TGAswJrsFDJrZ4,0.315,"0,658",9,"-13,101",1,"0,108","0,48","0,862","0,0914","0,721","135,749",162307,4,"38,68426",6,0,4
Screaming Night Hog,Steppenwolf,spotify:track:6ZlEmGeHrKHy5JmOmtSHQC,0.58,"0,559",6,"-12,855",0,"0,0326","0,0864","0,00816","0,197","0,964","129,16",193933,4,"19,50105",12,1,4
Screw Face,I-Roy,spotify:track:2ta9B84wtysWCoMYg1r50j,0.793,"0,577",1,"-7,079",0,"0,117","0,0389","0,69","0,0649","0,58","132,629",167040,4,"30,94756",9,0,4
Se Segura Malandro,Jorge Ben Jor,spotify:track:3LyeB5mKdybZ7zjgjH9fcz,0.535,"0,847",7,"-7,553",1,"0,0497","0,723","0,107","0,0883","0,943","157,729",174320,4,"28,0375",9,0,4
Sea Cruise,Johnny Rivers,spotify:track:4Kzyk2SY8ooD4SmivKxtXA,0.53,"0,877",0,"-6,237",1,"0,238","0,734","1,59E-06","0,974","0,886","149,032",198520,4,"20,71393",8,1,4
"Search and Destroy - (Georgia Peaches) [Live at Richards, Atlanta, GA, October 1973]",The Stooges,spotify:track:65ZROLmRfrNzsioVJpjEZ7,0.365,"0,694",4,"-9,032",1,"0,221","0,526","0,0387","0,376","0,498","154,655",445013,4,"74,69999",17,0,4
Search and Destroy - Iggy Pop Mix,The Stooges,spotify:track:00sydAz6PeOxYzwG1dRIPi,0.235,"0,977",6,"0,878",1,"0,107","0,00353","0,00604","0,172","0,241","152,952",208133,4,"19,04955",11,0,4
Seasons In The Sun,Terry Jacks,spotify:track:0X3d9gx7UDYgcwwkgTeNLR,0.678,"0,611",6,"-8,306",1,"0,0506","0,777",0,"0,175","0,821","98,949",209347,4,"27,18793",10,1,4
Sem Voce Eu Já Morri,Reginaldo Rossi,spotify:track:0PO9KlXDvRCSm5XdRn3JOj,0.69,"0,564",7,"-14,07",1,"0,0483","0,628","2,72E-05","0,128","0,936","136,753",197333,4,"32,86739",8,0,4
Send One Your Love,Stevie Wonder,spotify:track:3GcHkmz4horYIEPYvdB0xF,0.624,"0,358",0,"-17,456",0,"0,0814","0,715","1,25E-05","0,0862","0,418","72,841",242333,4,"53,71651",9,1,4
Shadow Man,The Dickies,spotify:track:6W1rMKqS5BLfE1dYQ9vEeD,0.2,"0,927",11,"-8,056",0,"0,0461","1,81E-05","0,0808","0,165","0,714","196,081",126360,4,"33,4332",5,0,4
Sha-La-La (Make Me Happy),Al Green,spotify:track:2J9ChZBgjDLdGaIKdKQcP0,0.747,"0,395",0,"-13,78",1,"0,0321","0,0672","0,0299","0,219","0,85","110,726",179840,4,"36,28013",8,1,4
Shambala,B.W. Stevenson,spotify:track:6UiFKOf9gQei5tdMk4RSoE,0.716,"0,717",2,"-10,368",1,"0,0395","0,345",0,"0,06","0,892","120,965",149600,4,"32,73596",9,1,4
Shame,"""Evelyn """"Champagne"""" King""",spotify:track:6KlnQC66NiJTdO88aL62SF,0.714,"0,665",11,"-10,948",0,"0,0381","0,00588","0,131","0,0655","0,805","133,805",392800,4,"40,84892",16,1,4
She Believes In Me,Kenny Rogers,spotify:track:5ggOAMsJCAYDHnyoqJ0xAD,0.32,"0,413",10,"-12,472",1,"0,0314","0,484","4,97E-06","0,346","0,313","142,765",258720,4,"35,50729",14,1,4
She's Always A Woman,Billy Joel,spotify:track:0Ubyh3uywzUWPHh4zjKLtC,0.482,"0,0991",1,"-18,552",1,"0,0434","0,949","5,22E-05","0,132","0,337","117,253",202373,4,"55,31194",9,1,4
She's In Love With You,Suzi Quatro,spotify:track:045XVlFh8JdF93BYLOlLD8,0.657,"0,857",11,"-7,02",1,"0,0456","0,0716","1,52E-05","0,0774","0,624","125,858",212987,4,"26,56719",9,1,4
She's Lost Control - 2019 Digital Master,Joy Division,spotify:track:5YiSSBURCIz0qlOoL3la8w,0.481,"0,868",11,"-6,881",0,"0,0531","0,0105","0,0408","0,141","0,617","144,171",237053,4,"47,36253",10,0,4
Shower The People,James Taylor,spotify:track:5X9778yPpYFP4nHjdn9B4s,0.675,"0,448",2,"-11,52",0,"0,0235","0,32",0,"0,0825","0,568","98,499",271707,4,"42,36168",12,1,4
Si La Ves,Willie Colón,spotify:track:3WBt14djQUm5o8rHo3k7p3,0.596,"0,714",10,"-5,923",0,"0,0433","0,336","9,41E-06","0,0744","0,879","94,384",194160,4,"30,91492",9,0,4
"Silly, Silly, Fool",Dusty Springfield,spotify:track:72JpCXt7QiZxC9sW7XNXmP,0.525,"0,64",5,"-10,695",1,"0,0501","0,302",0,"0,0773","0,881","137,064",153667,4,"26,40154",8,1,4
Silver Dreams,The Babys,spotify:track:28U8YTfJnFUoogneWC2cbR,0.392,"0,364",5,"-9,905",1,"0,0276","0,91","0,281","0,341","0,144","69,892",181933,4,"20,41274",9,1,4
Simple Gifts,Traditional,spotify:track:4LVtp0ygPgWjhyokml69xJ,0.245,"0,0227",3,"-25,546",1,"0,0417","0,981","0,00336","0,168","0,306","87,408",151213,4,"40,59759",8,0,4
Since I Met You Baby,Freddy Fender,spotify:track:7dWpDKSrsC4KSMZuheBUac,0.786,"0,396",5,"-9,38",1,"0,0303","0,52","0,00984","0,172","0,712","119,794",191007,3,"60,98719",9,1,4
